"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"cible";-0,236;1,203;2,961;-0,448;-0,21;-2,269;-1,746;12,727;-5,541
"chemise";-0,236;-1,823;-1,257;-0,448;3,065;-0,576;-0,006;-0,672;10,259
"cdm";-0,21;-1,621;56,506;-0,398;-0,187;-2,017;-3,359;-2,137;-4,925
"cave";-0,223;-0,224;-1,05;0,856;3,34;15,376;-1,559;0;-1,309
"cassé";-0,223;0,134;35,925;-0,423;-0,198;-2,143;-1,559;-2,271;-5,233
"cardinal";-0,223;-1,722;-4,816;-0,423;-0,198;-2,143;-3,569;-2,271;55,248
"c2";-0,223;-1,722;-4,816;-0,423;-0,198;134,895;-3,569;-2,271;-5,233
"bruyant";-0,236;-1,823;1,328;-0,448;-0,21;0;-1,746;18,478;-3,234
"bronzer";-0,21;-1,621;0,08;-0,398;-0,187;-2,017;16,893;-0,471;-1,083
"branche";-0,236;3,658;15,954;-0,448;-0,21;-0,576;-1,746;-2,405;-3,234
"blaireau";-0,236;-1,823;-0,306;134,134;-0,21;0;-0,006;-0,672;-3,234
"benjamin";-0,223;127,202;-4,816;-0,423;-0,198;-2,143;-1,559;-2,271;-2,944
"baigner";-0,236;0,079;0,341;-0,448;-0,21;-2,269;13,389;-2,405;-1,544
"audience";-0,236;0,079;5,24;-0,448;-0,21;-2,269;1,366;0,413;-5,541
"argumentaire";-0,236;-1,823;-1,257;-0,448;-0,21;20,023;-1,746;8,045;-3,234
"annees";-0,21;-1,621;-2,329;-0,398;-0,187;0,919;0,022;-2,137;9,518
"alcoolique";-0,236;-1,823;-1,257;-0,448;-0,21;2,203;24,051;-2,405;-3,234
"ajd";-0,236;-1,823;0,341;-0,448;-0,21;13,891;-3,779;1,888;-1,544
"ahh";-0,236;-1,823;-1,257;-0,448;-0,21;0;-0,488;-0,008;10,259
"ahahah";-0,236;-1,823;-2,855;-0,448;3,065;0;-0,488;-0,008;10,259
"abusif";-0,236;0,079;8,165;-0,448;-0,21;-0,576;3,209;-2,405;-5,541
"abolir";-0,236;-0,286;15,954;-0,448;-0,21;-0,576;-0,488;0,413;-5,541
"abeille";-0,223;-1,722;0,021;228,225;-0,198;-2,143;-3,569;-2,271;-0,327
"2e";-0,236;1,203;15,954;-0,448;3,065;-0,576;-3,779;-0,672;-3,234
"étrangement";-0,223;-0,224;-1,05;-0,423;-0,198;0,006;1,726;9,043;-2,944
"étatique";-0,223;13,868;1,729;-0,423;-0,198;-2,143;0,001;0;-5,233
"épanouir";-0,223;-1,722;-4,816;-0,423;-0,198;-2,143;1,726;20,357;0
"échanger";-0,223;-0,224;-2,591;-0,423;-0,198;0,006;3,82;0;0,326
"yodel";-0,21;-0,166;-2,329;-0,398;-0,187;6,475;0,022;-0,471;0,529
"wtf";-0,223;-0,224;-1,05;183,097;-0,198;-0,483;-0,37;-2,271;-1,309
"végétarien";-0,223;-1,722;0,533;278,318;-0,198;-0,483;-3,569;-2,271;-5,233
"vilain";-0,197;0,307;-0,666;-0,373;-0,175;0,069;0,074;0,975;-0,104
"vielle";-0,223;-0,224;-2,591;-0,423;-0,198;-2,143;0,453;14,134;0
"variable";-0,223;76,742;0,021;-0,423;-0,198;-2,143;-1,559;-2,271;-5,233
"urgent";-0,223;1,454;9,421;-0,423;-0,198;-0,483;-1,559;0;-2,944
"tissu";2,802;-0,224;17,97;-0,423;-0,198;-2,143;-0,37;-2,271;-1,309
"tiroir";639,103;0,134;-2,591;0,856;-0,198;-2,143;-1,559;-2,271;-5,233
"tapis";-0,223;0,134;6,173;-0,423;-0,198;-2,143;0,001;0,563;-2,944
"suspendre";-0,21;1,749;20,274;-0,398;-0,187;-2,017;-0,262;-2,137;-4,925
"stabilité";-0,223;-1,722;43,279;-0,423;-0,198;-2,143;-1,559;-0,569;-5,233
"sous_entendre";-0,223;13,868;-0,193;-0,423;3,34;-0,483;0,453;-0,569;-2,944
"soi_disant";-0,223;20,824;-2,591;-0,423;-0,198;22,001;-3,569;-0,569;-5,233
"satellite";-0,21;-0,166;0,784;-0,398;-0,187;0,919;0,022;0,747;-2,657
"salir";-0,223;13,868;-2,591;0,856;3,34;-2,143;6,735;-0,569;-5,233
"révolutionnaire";-0,223;-1,722;-0,193;0,856;-0,198;-2,143;-1,559;14,134;0,326
"républicain";-0,21;67,966;-0,852;-0,398;-0,187;0,027;-1,374;-2,137;-4,925
"rompre";-0,223;92,153;-2,591;-0,423;-0,198;-0,483;-1,559;-0,569;-5,233
"rive";-0,197;-1,52;17,348;-0,373;-0,175;-0,309;-3,149;-2,004;0,082
"rendement";-0,197;-1,52;52,973;-0,373;-0,175;-1,891;-3,149;-2,004;-4,617
"remplacement";2,802;-1,722;23,271;-0,423;-0,198;-2,143;-0,37;-2,271;-1,309
"remarque";-0,223;-0,224;-2,591;16,62;3,34;0,006;6,735;-2,271;-1,309
"relatif";-0,223;0,134;17,97;-0,423;-0,198;-2,143;-1,559;0;-2,944
"redire";-0,223;-1,722;-2,591;-0,423;-0,198;2,603;6,735;2,257;-2,944
"recrue";-0,223;-0,224;-1,05;-0,423;-0,198;0,006;20,402;-0,569;-2,944
"rassembler";-0,223;-0,224;0,533;-0,423;-0,198;-0,483;0,001;-2,271;2,941
"raisonnable";-0,223;1,454;17,97;-0,423;-0,198;-2,143;-1,559;-0,569;-2,944
"rageux";-0,197;-1,52;-0,666;-0,373;-0,175;26,799;0,074;-0,378;-2,372
"présentation";-0,223;-1,722;-0,193;-0,423;-0,198;-0,483;0,001;0;5,229
"portrait";-0,223;0,134;-2,591;0,856;-0,198;-0,483;-1,559;5,084;1,307
"portant";-0,223;20,824;-1,05;-0,423;-0,198;-0,483;-1,559;5,084;-2,944
"plume";-0,21;-0,166;-4,532;-0,398;-0,187;53,328;-1,374;-2,137;-0,204
"plait";-0,21;0,209;-0,103;-0,398;-0,187;-2,017;0,022;5,835;-0,204
"pic";-0,223;-0,224;35,925;-0,423;-0,198;-0,483;-3,569;-2,271;-2,944
"pib";-0,223;-0,224;43,279;-0,423;-0,198;-0,483;-3,569;-2,271;-5,233
"philippe";-0,21;-0,166;-4,532;-0,398;-0,187;0,027;-1,374;-2,137;23,555
"permanent";-0,223;-1,722;1,729;-0,423;-0,198;-0,483;15,026;-0,569;-5,233
"perception";-0,21;-1,621;-2,329;-0,398;-0,187;0,027;-0,262;49,965;-4,925
"peace";-0,17;3;-1,563;-0,324;158,895;-1,639;-2,729;-1,737;0,378
"participation";-0,223;8,321;-1,05;-0,423;-0,198;0,006;-1,559;14,134;-5,233
"parasite";-0,223;-0,224;17,97;-0,423;-0,198;-2,143;0,453;-2,271;-2,944
"pacifiste";-0,223;108,973;-4,816;-0,423;-0,198;-0,483;-1,559;-0,569;-5,233
"outrance";-0,223;-1,722;6,173;-0,423;-0,198;-0,483;-0,37;9,043;-5,233
"originaire";-0,223;50,148;-0,193;-0,423;-0,198;-2,143;-1,559;-0,569;-1,309
"orientation";-0,223;-1,722;-1,05;0,856;-0,198;0,006;0,001;20,357;-2,944
"opérer";-0,21;0,209;-2,329;0,986;-0,187;0,027;11,901;0,008;-4,925
"ohhh";-0,223;-1,722;-2,591;-0,423;-0,198;-2,143;-3,569;-2,271;47,074
"ohh";-0,223;-0,224;-2,591;-0,423;-0,198;-0,483;0,001;-0,569;11,767
"objectivité";-0,223;-0,224;-1,05;-0,423;-0,198;0,006;-3,569;56,57;-5,233
"neuch";-0,223;-1,722;-1,05;-0,423;-0,198;-0,483;-3,569;-0,569;26,478
"nerveux";35,593;-1,722;-4,816;-0,423;16,812;-2,143;15,026;0;-2,944
"naturalisation";-0,223;-1,722;-1,05;-0,423;-0,198;101,522;-3,569;-2,271;-5,233
"motivation";-0,223;0,134;0,533;-0,423;-0,198;-0,483;-1,559;5,084;-0,327
"modestie";-0,223;-1,722;-2,591;-0,423;-0,198;-2,143;-1,559;-2,271;39,555
"men";-0,184;50,887;-3,966;-0,349;-0,163;-0,231;-2,939;-1,87;0,197
"mascarade";-0,223;1,454;1,729;-0,423;-0,198;-2,143;3,82;-0,569;-2,944
"maduro";-0,21;117,501;-4,532;-0,398;-0,187;-2,017;-3,359;-2,137;-1,083
"lumineux";-0,223;-1,722;-2,591;6,255;-0,198;-2,143;-0,37;0,563;8,171
"ligue";-0,223;0,134;17,97;-0,423;-0,198;0,006;-1,559;-2,271;-2,944
"lara";-0,21;-1,621;-2,329;-0,398;-0,187;-0,394;-1,374;-2,137;29,623
"kebab";-0,21;-1,621;-4,532;195,64;-0,187;0,027;-3,359;-2,137;0,529
"jurassien";-0,21;-1,621;2,215;-0,398;-0,187;24,242;-1,374;-2,137;-2,657
"judée";-0,184;138,255;-3,966;-0,349;-0,163;-1,765;-2,939;-1,87;-4,31
"isoler";-0,223;0,134;6,173;0,856;3,34;-0,483;-1,559;0,563;-5,233
"instit";-0,223;-1,722;-2,591;-0,423;40,616;-2,143;26,6;-0,569;-2,944
"innocence";-0,223;-1,722;-4,816;-0,423;-0,198;-0,483;1,726;9,043;0,326
"infliger";-0,223;50,148;-2,591;-0,423;-0,198;-2,143;-1,559;5,084;-5,233
"infiniment";-0,223;-0,224;-1,05;0,856;-0,198;0,712;-0,37;-0,569;2,941
"infiltrer";-0,21;15,352;-2,329;-0,398;-0,187;0,919;0,654;0,008;-4,925
"indigne";-0,223;1,454;-1,05;-0,423;-0,198;-2,143;1,726;14,134;-5,233
"inclusif";-0,21;-1,621;-2,329;-0,398;901,386;-0,394;-1,374;-2,137;-4,925
"incendie";-0,223;4,183;3,609;-0,423;-0,198;-2,143;0,001;0;-2,944
"honnêteté";-0,223;-1,722;-1,05;-0,423;-0,198;-0,483;-1,559;45,819;-1,309
"hollywood";-0,21;1,749;-4,532;-0,398;-0,187;-0,394;-0,262;30,444;-2,657
"herbe";-0,223;-1,722;-0,193;0,856;-0,198;-2,143;26,6;-2,271;-1,309
"harry";-0,223;-1,722;29,256;-0,423;-0,198;-0,483;-3,569;-0,569;-1,309
"hahahaha";-0,144;1,064;0,173;-0,274;-0,128;-0,049;0,005;-1,469;0,085
"grimper";-0,223;-1,722;29,256;-0,423;-0,198;-0,483;-1,559;0;-5,233
"gpt";-0,223;-1,722;0,533;-0,423;3,34;38,803;-1,559;-2,271;-5,233
"gaver";-0,223;-1,722;9,421;0,856;-0,198;-2,143;6,735;-2,271;-5,233
"garde";-0,21;-0,166;4,373;-0,398;-0,187;0,027;0,022;0,008;-2,657
"frustrer";-0,21;-0,166;-4,532;-0,398;-0,187;-0,394;0,654;30,444;-2,657
"fondement";-0,223;-1,722;-1,05;-0,423;-0,198;9,935;-1,559;20,357;-5,233
"fabrication";-0,21;-1,621;32,586;-0,398;-0,187;0,027;-1,374;-2,137;-4,925
"exposition";-0,223;-1,722;6,173;-0,423;-0,198;0,712;0,001;-2,271;-0,327
"entraînement";-0,21;0,209;0,08;0,986;-0,187;-0,394;0,022;0,747;-1,083
"empirer";-0,223;-0,224;-2,591;-0,423;-0,198;-2,143;50,116;-2,271;-2,944
"emji_trinquer";-0,197;-1,52;-4,249;-0,373;-0,175;-0,309;-1,194;-2,004;33,229
"emji_père_noël";-0,197;-1,52;-4,249;-0,373;-0,175;-1,891;-3,149;-2,004;48,747
"emji_poignée_de_main";3,077;-0,166;-0,852;195,64;-0,187;-2,017;-1,374;-2,137;-1,083
"emji_mains_levées_peau_moyennement_claire";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;-1,374;0,008;29,623
"emji_globe_tourné_sur_l_afrique_et_l_europe";3,077;9,32;-2,329;-0,398;-0,187;0,919;0,654;-2,137;-1,083
"emji_biceps_contracté_peau_légèrement_mate";-0,144;1,064;-1,078;-0,274;-0,128;-0,049;-2,309;-0,077;5,879
"désastreux";-0,223;-1,722;3,609;-0,423;-0,198;-2,143;1,726;2,257;-2,944
"déprimer";-0,223;-0,224;-0,193;-0,423;-0,198;-2,143;0,001;0;5,229
"démon";-0,21;-1,621;-4,532;0,986;-0,187;-2,017;0,654;39,603;-2,657
"délocaliser";-0,223;-1,722;51,316;-0,423;-0,198;-2,143;-1,559;-2,271;-5,233
"défaite";-0,21;-1,621;0,784;-0,398;-0,187;24,242;-1,374;-0,471;-2,657
"défaire";-0,21;-0,166;-0,103;-0,398;-0,187;-2,017;0,022;0,747;1,735
"débuter";-0,223;-0,224;0,533;0,856;-0,198;-2,143;15,026;-2,271;-2,944
"déborder";-0,223;4,183;6,173;-0,423;-0,198;-2,143;-0,37;-0,569;-1,309
"dollar";-0,21;-0,166;47,805;-0,398;-0,187;-2,017;-3,359;-2,137;-4,925
"doc";-0,223;-1,722;-4,816;-0,423;-0,198;-0,483;-0,37;-0,569;26,478
"disque";-0,223;1,454;-1,05;-0,423;-0,198;-0,483;20,402;-2,271;-2,944
"diagnostic";-0,197;-1,52;5,277;-0,373;-0,175;-1,891;-1,194;17,565;-4,617
"deuxièmement";-0,223;13,868;6,173;-0,423;-0,198;-0,483;-1,559;-0,569;-5,233
"destructeur";-0,223;-1,722;-2,591;-0,423;-0,198;-0,483;6,735;20,357;-5,233
"destination";-0,21;-0,166;15,208;0,986;-0,187;0,027;-1,374;-2,137;-2,657
"debut";-0,21;-1,621;-2,329;-0,398;-0,187;53,328;-1,374;-2,137;-0,204
"daniel";-0,223;-1,722;-4,816;-0,423;-0,198;-0,483;-1,559;-2,271;39,555
"célibat";-0,223;-1,722;-4,816;-0,423;-0,198;-2,143;-3,569;110,897;-2,944
"cyclable";-0,21;-1,621;47,805;-0,398;-0,187;-2,017;-3,359;-2,137;-2,657
"culot";-0,223;8,321;-4,816;-0,423;-0,198;9,935;0,001;-0,569;-1,309
"cp";-0,144;-1,114;11,051;-0,274;-0,128;-0,049;-0,523;-0,077;-1,275
"couche";-0,21;-0,166;-0,103;-0,398;-0,187;6,475;7,781;-2,137;-4,925
"corrompu";-0,21;-0,166;-0,852;-0,398;-0,187;65,539;-3,359;-0,471;-4,925
"contraignant";-0,223;0,134;9,421;-0,423;-0,198;-2,143;1,726;-0,569;-5,233
"contradictoire";-0,223;-1,722;-4,816;-0,423;-0,198;15,376;-1,559;27,712;-5,233
"compatriote";-0,223;8,321;0,021;-0,423;-0,198;0,712;0,453;-2,271;-2,944
"comité";-0,223;13,868;-0,193;-0,423;-0,198;-0,483;0,453;0,563;-5,233
"collection";-0,223;-1,722;0,021;-0,423;-0,198;-2,143;-1,559;-2,271;20,921
"clou";-0,223;-1,722;-1,05;-0,423;-0,198;29,81;-3,569;-2,271;1,307
"challenge";-0,223;-0,224;-2,591;-0,423;-0,198;2,603;0,453;-0,569;1,307
"cardiaque";-0,223;-1,722;-0,193;77,511;-0,198;-2,143;3,82;0;-5,233
"cap";-0,21;-1,621;-0,852;-0,398;3,651;0,919;-1,374;-0,471;6,229
"candidat";-0,21;0,209;-2,329;-0,398;3,651;42,375;-3,359;0,008;-4,925
"cabine";15,73;-1,621;-2,329;0,986;-0,187;-2,017;-0,262;15,734;-0,204
"c1";-0,21;-1,621;-0,852;-0,398;-0,187;93,733;-3,359;-2,137;-4,925
"béton";-0,21;-1,621;26,066;-0,398;-0,187;-0,394;-3,359;-2,137;-0,204
"brosse";3,39;-1,52;-4,249;164,07;-0,175;-1,891;5,37;-2,004;-4,617
"braquer";-0,223;1,454;0,021;-0,423;-0,198;-2,143;10,47;0;-5,233
"bracelet";-0,21;-0,166;4,373;0,986;-0,187;-2,017;4,533;-2,137;-2,657
"boss";-0,223;-0,224;-1,05;-0,423;3,34;5,677;-1,559;-2,271;2,941
"bonté";-0,223;-1,722;-4,816;0,856;-0,198;-0,483;-3,569;2,257;16,017
"bonsoir";-0,223;-1,722;-2,591;-0,423;-0,198;0,712;0,453;-0,569;5,229
"bienvenu";-0,223;20,824;-2,591;0,856;-0,198;-2,143;0,453;0;-1,309
"best";-0,223;-1,722;-2,591;-0,423;-0,198;-2,143;-1,559;-2,271;39,555
"barbarie";-0,223;108,973;-2,591;-0,423;-0,198;-2,143;-1,559;-0,569;-5,233
"bagage";-0,223;-1,722;1,729;183,097;-0,198;-2,143;-1,559;-2,271;-2,944
"automobile";-0,21;-1,621;39,832;-0,398;-0,187;-2,017;-1,374;-0,471;-4,925
"atroce";-0,223;1,454;-4,816;0,856;-0,198;-2,143;15,026;0;-1,309
"assiette";-0,21;-1,621;-0,103;0,986;-0,187;-2,017;4,533;0,008;0,019
"arabie";-0,197;107,824;-2,07;-0,373;-0,175;-1,891;-3,149;-0,378;-4,617
"antisémitisme";-0,223;127,202;-4,816;-0,423;-0,198;-2,143;-3,569;0;-5,233
"animé";-0,21;-0,166;0,08;17,991;-0,187;-2,017;0,022;0,747;-1,083
"amande";-0,21;-1,621;56,506;-0,398;-0,187;-2,017;-3,359;-2,137;-4,925
"amalgame";-0,21;-0,166;-2,329;-0,398;-0,187;0,027;0,654;10,183;-1,083
"am";-0,21;0,209;39,832;-0,398;-0,187;-2,017;-3,359;-2,137;-4,925
"alain";-0,197;0,307;-4,249;-0,373;198,777;-1,891;-1,194;-2,004;2,26
"affirmation";-0,21;0,209;-4,532;0,986;-0,187;3,068;-0,262;15,734;-4,925
"abo";-0,197;-1,52;44,297;-0,373;-0,175;-1,891;-1,194;-2,004;-4,617
"aaaah";-0,21;-0,166;-4,532;-0,398;-0,187;0,027;-3,359;-2,137;29,623
"50mio";-0,184;-1,418;49,441;-0,349;-0,163;-1,765;-2,939;-1,87;-4,31
"3eme";-0,197;-1,52;22,922;-0,373;-0,175;-0,309;-1,194;-2,004;-0,868
"2eme";-0,223;8,321;9,421;-0,423;-0,198;-0,483;-3,569;-0,569;-2,944
"1ere";-0,21;-1,621;0,08;-0,398;-0,187;6,475;0,654;0,008;-2,657
"éveiller";-0,197;0,307;-4,249;-0,373;-0,175;1,17;0,909;-0,378;0,801
"épreuve";-0,21;-1,621;-0,852;-0,398;-0,187;-0,394;-3,359;39,603;-0,204
"épaule";-0,197;-1,52;-4,249;-0,373;4,005;-1,891;32,799;-0,378;-0,868
"ç";-0,21;-0,166;0,08;-0,398;-0,187;24,242;-3,359;0,747;-4,925
"zoug";-0,197;-1,52;52,973;-0,373;-0,175;-1,891;-3,149;-2,004;-4,617
"wsh";-0,21;-0,166;-2,329;-0,398;-0,187;0,919;2,158;-2,137;1,735
"world";-0,21;4,786;10,87;-0,398;-0,187;-2,017;-0,262;-2,137;-2,657
"waouh";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;0,654;-2,137;23,555
"vélomoteur";-0,197;-1,52;-2,07;-0,373;-0,175;-1,891;-3,149;-2,004;40,617
"vigueur";-0,21;9,32;0,784;-0,398;-0,187;11,14;-3,359;-2,137;-4,925
"verbal";-0,197;-1,52;-0,037;-0,373;-0,175;12,523;0,074;0,975;-4,617
"typiquement";-0,21;-1,621;-4,532;-0,398;-0,187;-0,394;-1,374;2,69;13,502
"transparent";-0,21;-1,621;0,784;0,986;-0,187;0,027;0,022;0,747;-1,083
"tolérant";-0,21;-0,166;-4,532;-0,398;-0,187;0,919;-1,374;39,603;-2,657
"terrifiant";-0,21;-0,166;-2,329;-0,398;-0,187;-2,017;0,022;2,69;3,634
"sévère";-0,21;-1,621;-0,852;-0,398;-0,187;11,14;2,158;-0,471;-1,083
"sérénité";-0,21;-1,621;-4,532;-0,398;-0,187;-0,394;-3,359;-0,471;36,387
"syndrome";-0,131;0,008;8,365;-0,249;6,873;-1,261;0,049;-1,336;-3,078
"syndicat";-0,21;-0,166;15,208;-0,398;-0,187;-2,017;-3,359;-2,137;0,529
"surpoids";-0,21;-1,621;-4,532;-0,398;3,651;3,068;2,158;-0,471;0,529
"subtilité";-0,21;-1,621;-4,532;-0,398;-0,187;53,328;-3,359;-2,137;0,529
"stock";-0,21;1,749;15,208;0,986;-0,187;-0,394;-3,359;-0,471;-4,925
"squat";-0,21;-1,621;4,373;-0,398;-0,187;-2,017;0,654;-2,137;0,529
"souveraineté";-0,21;1,749;7,258;-0,398;-0,187;-0,394;-3,359;2,69;-4,925
"sony";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;-3,359;-2,137;51,997
"shoah";-0,184;138,255;-3,966;-0,349;-0,163;-1,765;-2,939;-1,87;-4,31
"rétablir";-0,21;-0,166;4,373;0,986;-0,187;-2,017;-1,374;5,835;-2,657
"résidence";-0,197;-1,52;8,525;-0,373;-0,175;0,069;-3,149;6,704;-4,617
"réputation";3,077;-1,621;-0,852;0,986;-0,187;3,068;-0,262;0,747;-0,204
"régir";-0,21;-0,166;26,066;-0,398;-0,187;-2,017;-3,359;0,747;-4,925
"repenser";-0,197;-1,52;1,106;-0,373;4,005;-1,891;8,995;-2,004;-0,868
"repasser";-0,21;-0,166;-4,532;-0,398;-0,187;-2,017;29,493;-2,137;0,019
"reconstruction";-0,21;82,981;-0,103;-0,398;-0,187;-2,017;-1,374;-2,137;-4,925
"rap";-0,21;-1,621;-2,329;-0,398;-0,187;17,062;-3,359;-2,137;6,229
"prostitué";-0,184;-0,071;-1,814;-0,349;-0,163;-0,231;0,163;27,718;-4,31
"primordial";-0,21;-0,166;4,373;-0,398;-0,187;-0,394;2,158;-0,471;-2,657
"postuler";-0,21;-1,621;0,784;-0,398;-0,187;17,062;-0,262;0,008;-4,925
"posts";-0,21;-0,166;-2,329;-0,398;-0,187;65,539;-3,359;-0,471;-2,657
"porno";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;29,493;2,69;-2,657
"porc";3,077;-1,621;-4,532;-0,398;-0,187;-0,394;0,022;-2,137;18,181
"pologne";-0,21;1,749;0,784;-0,398;-0,187;0,919;0,022;-2,137;-1,083
"poison";-0,21;-1,621;-0,103;115,318;-0,187;-0,394;-0,262;0,747;-4,925
"plateforme";-0,21;0,209;2,215;-0,398;-0,187;3,068;-1,374;0,008;-2,657
"plainte";-0,197;-1,52;-0,666;-0,373;-0,175;1,17;-3,149;33,558;-2,372
"pitoyable";-0,21;-1,621;0,08;-0,398;-0,187;-0,394;-1,374;22,487;-1,083
"peupler";-0,197;17,047;2,804;-0,373;-0,175;-1,891;-3,149;-0,378;-0,868
"perroquet";-0,197;-0,115;-0,037;-0,373;-0,175;7,397;0,909;0,035;-4,617
"pere";-0,21;-1,621;-2,329;-0,398;3,651;0,919;0,654;-2,137;3,634
"perdurer";-0,21;0,209;0,784;-0,398;18,092;-2,017;-3,359;5,835;-1,083
"perdant";-0,21;-0,166;15,208;6,851;-0,187;-2,017;-0,262;-0,471;-4,925
"passager";-0,197;-0,115;44,297;-0,373;-0,175;-1,891;-3,149;-2,004;-4,617
"opposant";-0,21;67,966;-2,329;-0,398;-0,187;0,027;-3,359;0,008;-4,925
"ons";-0,197;-1,52;-2,07;-0,373;-0,175;12,523;-3,149;-2,004;7,403
"olivier";-0,197;0,307;-0,666;-0,373;4,005;-0,309;0,074;-0,378;0,801
"ns";-0,21;-1,621;-0,852;-0,398;-0,187;-2,017;37,101;-2,137;-1,083
"not";-0,21;31,906;-2,329;-0,398;18,092;-0,394;-3,359;0,008;-1,083
"nn";-0,21;-1,621;-4,532;-0,398;-0,187;-0,394;37,101;0,008;-2,657
"nationaliste";-0,21;22,88;-4,532;-0,398;-0,187;0,919;-3,359;10,183;-4,925
"mégot";-0,21;-0,166;39,832;-0,398;-0,187;-2,017;-1,374;-2,137;-4,925
"moralement";-0,21;-0,166;4,373;-0,398;-0,187;-0,394;0,022;2,69;-4,925
"moeurs";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;4,533;30,444;-2,657
"misérable";-0,21;-0,166;2,215;-0,398;-0,187;-2,017;16,893;-2,137;-4,925
"misogynie";-0,21;-0,166;-4,532;0,986;-0,187;0,027;-1,374;39,603;-2,657
"minet";-0,197;-1,52;-2,07;-0,373;-0,175;-1,891;-1,194;-2,004;33,229
"militer";-0,21;0,209;-2,329;-0,398;-0,187;0,027;16,893;0,008;-4,925
"milei";-0,17;0,596;16,813;-0,324;-0,152;-1,639;-0,845;-0,209;-4,002
"migration";-0,21;-1,621;20,274;-0,398;-0,187;0,027;-3,359;0,747;-4,925
"malpoli";-0,21;-1,621;-4,532;-0,398;-0,187;93,733;-3,359;0,008;-4,925
"malbouffe";-0,197;-1,52;0,184;7,529;-0,175;7,397;0,909;-2,004;-4,617
"malaise";-0,21;-1,621;-4,532;-0,398;-0,187;-2,017;22,757;0,747;-0,204
"maillot";164,21;-1,621;0,08;-0,398;-0,187;0,027;-0,262;-2,137;-1,083
"mail";-0,21;-0,166;2,215;-0,398;-0,187;24,242;-1,374;-2,137;-4,925
"made_in";-0,197;-1,52;36,397;-0,373;-0,175;0,069;-3,149;-2,004;-4,617
"luxembourg";-0,21;-1,621;32,586;-0,398;-0,187;-2,017;-1,374;-2,137;-1,083
"lover";-0,21;-1,621;-0,852;-0,398;254,943;-2,017;-3,359;-0,471;1,735
"litre";41,092;-1,52;29,272;-0,373;-0,175;-1,891;-3,149;-2,004;-4,617
"lausannoise";-0,184;-1,418;0,344;-0,349;-0,163;0,135;3,295;-1,87;-0,034
"jpp";-0,21;0,209;-4,532;17,991;-0,187;0,919;-1,374;-0,471;1,735
"joint";-0,197;-1,52;-0,666;-0,373;-0,175;-1,891;41,076;-2,004;-2,372
"irresponsable";-0,21;0,209;-2,329;0,986;-0,187;-2,017;4,533;10,183;-4,925
"ineptie";-0,21;0,209;0,784;-0,398;-0,187;32,68;-3,359;-2,137;-4,925
"indigner";-0,21;22,88;-2,329;-0,398;-0,187;-0,394;4,533;-0,471;-4,925
"incident";-0,21;-1,621;15,208;-0,398;-0,187;0,027;-0,262;-0,471;-2,657
"incapacité";-0,21;0,209;7,258;-0,398;-0,187;-0,394;-3,359;5,835;-4,925
"imiter";-0,21;-1,621;-4,532;0,986;-0,187;-0,394;0,654;2,69;1,735
"humiliation";-0,21;0,209;-0,852;17,991;-0,187;-2,017;11,901;-0,471;-4,925
"hippie";-0,197;5,483;-0,666;-0,373;-0,175;0,069;2,674;-2,004;-0,868
"génétique";-0,21;-1,621;0,08;-0,398;-0,187;-2,017;0,022;15,734;-1,083
"généralisé";-0,21;0,209;2,215;-0,398;-0,187;-0,394;-3,359;10,183;-2,657
"génocidaires";-0,21;158,01;-4,532;-0,398;-0,187;-2,017;-3,359;-2,137;-4,925
"griller";-0,21;-1,621;39,832;-0,398;-0,187;-0,394;-1,374;-2,137;-4,925
"greta";-0,21;67,966;-4,532;-0,398;-0,187;-0,394;-3,359;-2,137;0,019
"graver";-0,21;-1,621;-4,532;-0,398;-0,187;-0,394;-0,262;2,69;9,518
"grandement";-0,21;-1,621;0,08;-0,398;18,092;0,919;0,022;2,69;-4,925
"grain";-0,184;-0,071;1,515;-0,349;-0,163;-0,231;3,295;-1,87;-0,666
"goutte";-0,197;-1,52;22,922;-0,373;-0,175;-0,309;-0,169;-2,004;-2,372
"gaspiller";-0,197;-1,52;22,922;7,529;-0,175;-1,891;-1,194;-0,378;-4,617
"février";-0,21;0,209;0,08;-0,398;-0,187;3,068;-3,359;-2,137;1,735
"fréquent";-0,197;-1,52;5,277;-0,373;4,005;-0,309;-0,169;-0,378;-0,104
"fréquence";-0,21;-1,621;32,586;-0,398;-0,187;-2,017;-3,359;-2,137;-0,204
"fouiller";-0,197;0,307;2,804;1,137;-0,175;-0,309;-0,169;0,975;-4,617
"formule";-0,21;-1,621;0,08;-0,398;-0,187;-2,017;7,781;0,008;-0,204
"format";3,077;-1,621;7,258;0,986;-0,187;6,475;-3,359;-2,137;-2,657
"flottille";-0,21;82,981;-2,329;-0,398;-0,187;-0,394;-3,359;-0,471;-2,657
"flotte";3,077;-1,621;2,215;-0,398;-0,187;-2,017;-3,359;-2,137;9,518
"fendre";-0,21;-1,621;10,87;0,986;-0,187;-0,394;-3,359;-2,137;0,529
