"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"yanou";0,028;0,135;0,262;1;1
"xix";1;1;1;0,814;0,484
"www";1;1;0,262;0,814;1
"wouhao";1;0,135;1;0,814;1
"windows";1;1;0,262;0,126;1
"wilders";1;1;1;0,814;0,484
"why";1;1;1;0,814;0,484
"who";1;1;0,004;1;1
"waw";1;0,135;1;0,814;1
"was";1;1;0,004;1;1
"vrac";1;1;1;0,005;1
"vouvoiement";1;1;1;1;0,063
"votant";1;0,135;1;1;0,484
"volume";1;1;1;0,126;1
"volatil";1;1;1;0,005;1
"volaille";1;1;1;0,814;0,484
"voisinage";1;1;0,262;0,814;1
"voilé";1;1;1;0,814;0,484
"vogue";1;1;1;0,814;0,484
"visa";1;1;0,262;0,126;1
"virulent";1;0,135;1;0,814;1
"virgule";1;1;1;1;0,063
"viral";1;1;1;0,814;0,484
"violet";1;1;0,262;0,126;1
"vio";1;1;0,262;1;0,484
"vintage";1;1;1;0,814;0,484
"vien";1;1;0,262;0,814;1
"vieil";1;1;1;1;0,063
"vidy";0,028;1;1;1;0,484
"vice_président";1;1;0,262;1;0,484
"vibrer";0,028;0,135;1;1;1
"vi0ls";1;1;0,004;1;1
"vi0leurs";1;1;0,262;1;0,484
"versoix";1;0,135;1;0,814;1
"versement";1;1;1;0,005;1
"vergogne";1;1;0,004;0,814;1
"ventilation";1;1;1;0,126;1
"vatican";1;1;1;0,814;0,484
"vasculaire";1;1;1;0,005;1
"varsovie";1;1;0,262;1;0,484
"varié";1;1;1;0,814;0,484
"variation";1;1;1;0,814;0,484
"vanne";1;1;0,004;1;1
"vandaliser";1;1;0,262;1;0,484
"valorisant";1;1;1;0,126;1
"vaisseau";1;1;1;0,814;0,484
"utérus";1;1;1;0,814;0,484
"utopique";1;1;1;0,814;0,484
"uta";1;1;0;1;1
"usb";1;1;1;0,126;1
"urgentistes";1;0;1;0,814;1
"unwra";1;1;0;1;1
"unilatéralement";1;1;0;1;1
"unanimité";1;1;1;0,005;1
"uk";1;1;1;1;0,063
"ui";1;1;1;0,005;1
"uae";0,028;1;0,262;0,814;1
"twitter";1;1;1;1;0,063
"tuto";1;1;1;1;0,063
"tutelle";1;1;0,004;1;1
"ttes";1;1;1;1;0,063
"trésor";1;1;0,004;0,814;1
"trés";1;1;1;0,814;0,484
"try";1;0;1;1;1
"trucage";1;1;0,262;1;0,484
"troupeau";1;1;0,262;1;0,484
"trott";1;1;1;0,005;1
"tropical";1;1;1;0,126;1
"tronqué";1;0,135;1;1;0,484
"troinex";1;1;1;0,005;1
"trip";1;1;1;0,126;1
"trentaine";1;1;0,262;1;0,484
"tremblement";1;1;0,262;0,126;1
"tre";1;1;1;1;0,063
"transposable";1;1;1;0,814;0,484
"transit";1;1;0,262;0,814;1
"trait";1;1;0,262;1;0,484
"tr";1;1;1;0,814;0,484
"tput";1;1;1;0,814;0,484
"toxico";1;1;1;0,814;0,484
"tornike";0,028;1;0,262;1;1
"torcher";1;0,135;1;1;0,484
"torah";1;1;0,262;1;0,484
"tolérable";1;1;1;0,814;0,484
"tok";1;0,135;1;0,126;1
"tik";1;0,135;1;0,126;1
"tige";1;1;1;0,814;0,484
"tier";1;1;0,262;1;0,484
"théorisé";1;1;1;1;0,063
"théorique";1;1;1;1;0,063
"thèse";1;1;0,262;1;0,484
"thunberg";1;0;1;1;1
"this";0,028;1;1;0,814;1
"thc";1;1;1;0,126;1
"thai";1;1;0,262;1;0,484
"tennis";1;1;1;1;0,063
"tenant";1;1;1;1;0,063
"temoin";0;1;1;1;1
"taxons";1;1;0,262;0,814;1
"taureau";1;1;1;1;0,063
"tardivement";1;1;1;0,005;1
"tapper";1;1;0,262;1;0,484
"tangible";1;1;1;1;0,063
"tailler";1;1;0,262;0,814;1
"tagué";1;1;0,004;1;1
"taguer";1;1;0,262;0,814;1
"tagger";1;0;1;1;1
"séquestrer";1;1;0;1;1
"sénat";1;1;0,004;1;1
"séduisant";1;0,135;1;0,814;1
"sécuritaires";1;1;0,004;1;1
"syntaxe";1;0,135;1;1;0,484
"symboliquement";1;1;1;0,126;1
"survet";1;1;1;0,126;1
"surgelé";1;1;1;0,005;1
"surfeur";1;1;1;0,005;1
"surestiment";1;1;1;0,814;0,484
"surcharge";1;1;1;0,126;1
"support";1;1;1;0,126;1
"superflu";1;1;1;0,005;1
"superficiel";1;1;1;0,814;0,484
"superficie";1;1;1;0,005;1
"supercherie";1;1;1;0,814;0,484
"sumo";1;1;1;0,814;0,484
"suer";1;1;1;1;0,063
"succursale";1;1;1;0,126;1
"succomber";1;0,135;1;1;0,484
"subversif";1;1;1;1;0,063
"subtilité";1;1;1;1;0,063
"submerger";1;1;1;0,126;1
"structurelles";1;1;1;0,126;1
"stigmatisation";1;1;1;0,814;0,484
"statue";1;1;0,262;0,814;1
"squid";1;1;1;1;0,063
"squelette";1;1;1;0,126;1
"spécificité";1;1;1;0,126;1
"spotify";1;1;1;0,814;0,484
"souhaitable";1;1;1;1;0,063
"souhait";1;1;1;0,814;0,484
"souffler";1;0,135;1;0,814;1
"soucieux";1;1;0,262;1;0,484
"sottise";1;1;0,262;0,814;1
"sort";1;0,135;1;0,814;1
"soros";1;1;1;0,814;0,484
"sonore";1;1;1;0,005;1
"somaliland";1;1;0,004;0,814;1
"sologashvili";0,028;1;0,262;1;1
"solde";1;1;0,262;1;0,484
"soja";1;0,135;1;0,126;1
"soigneusement";1;1;1;0,814;0,484
"sociéter";1;1;1;0,814;0,484
"sociétales";1;1;1;0,814;0,484
"societé";1;1;0,262;1;0,484
"society";1;1;1;0,814;0,484
"societal";1;1;1;0,814;0,484
"socialisation";1;1;1;0,126;1
"sociabiliser";1;0,135;1;0,814;1
"sobre";1;1;1;1;0,063
"snobisme";1;1;1;0,814;0,484
"smotrich";1;1;0;1;1
"slave";1;1;1;1;0,063
"siéger";1;1;0,004;0,814;1
"siosio";1;1;0;1;1
"singularité";1;1;1;1;0,063
"sincérité";1;1;0,262;1;0,484
"sinaï";1;1;0;1;1
"signifiant";1;1;0,004;0,814;1
"shoot";1;1;1;0,126;1
"shirt";1;1;1;0,814;0,484
"sexion";1;1;0,262;1;0,484
"serein";1;1;1;0,814;0,484
"sensationnel";1;1;0,262;0,814;1
"sement";1;1;0,004;1;1
"self";1;1;0,262;1;0,484
"securité";1;1;1;1;0,063
"sectaire";1;1;1;1;0,063
"secouer";1;1;0,262;0,814;1
"scandinave";1;1;1;0,126;1
"savant";1;1;1;0,814;0,484
"sauvegarde";1;1;1;1;0,063
"saucisse";1;0,135;1;0,814;1
"satanique";1;1;0;1;1
"same";1;0,135;0,262;0,814;1
"sahel";1;1;0;1;1
"safe";1;1;1;0,814;0,484
"sad";0;1;1;1;1
"sabrer";1;1;1;0,126;1
"röstigraben";1;1;1;0,814;0,484
"réévaluer";1;1;1;0,814;0,484
"réécrire";1;1;0,262;1;0,484
"révélation";1;1;1;0,814;0,484
"rétrécissement";1;1;1;0,814;0,484
"rétrograde";1;1;1;0,814;0,484
"rétro";1;1;1;0,005;1
"résoud";1;1;1;0,814;0,484
"résistant";1;1;1;0,814;0,484
"résilier";1;0,135;1;0,814;1
"résilient";1;1;1;0,814;0,484
"résidu";1;1;1;0,126;1
"résidentiel";1;1;1;0,005;1
"répréhensible";1;1;0,004;1;1
"réplique";1;1;0,262;0,814;1
"réinsérer";1;1;1;1;0,063
"régulations";1;1;1;0,814;0,484
"régulation";1;1;1;0,126;1
"régularité";1;1;1;1;0,063
"réfuter";1;1;1;1;0,063
"réducteur";1;1;1;0,005;1
"récepteur";1;1;1;0,005;1
"réarmement";1;1;0,262;0,814;1
"réapprendre";1;1;1;1;0,063
"ruralité";0,028;1;1;1;0,484
"ruisseler";1;1;1;0,814;0,484
"rugby";1;1;1;0,814;0,484
"rst";1;1;1;0,814;0,484
"rs";1;1;1;1;0,063
"rotule";1;1;1;0,126;1
"romandes";1;1;1;0,814;0,484
"rohingyas";1;1;0;1;1
"roesti";1;1;1;0,814;0,484
"robinson";1;1;0,262;0,814;1
"riz";1;1;1;0,126;1
"risme";1;1;0;1;1
"rigolade";1;1;1;1;0,063
"rigide";1;1;1;0,814;0,484
"rights";1;1;0;1;1
"ricaner";1;1;0,262;1;0,484
"revolver";1;1;0,262;1;0,484
"reverser";1;1;1;0,126;1
"revente";1;1;1;0,005;1
"reuters";1;1;0,262;1;0,484
"reussi";1;1;0,262;0,814;1
"respiration";1;1;1;0,814;0,484
"rer";1;0,135;1;0,126;1
"requis";1;1;1;0,814;0,484
"reptile";1;0,135;0,262;1;1
"reproche";1;1;1;1;0,063
"repression";1;1;0,262;1;0,484
"reposant";1;0,135;1;0,814;1
"reponse";1;1;1;1;0,063
"repeuplement";0,028;1;1;0,814;1
"renouvellement";1;1;1;0,005;1
"renommée";1;1;0,004;1;1
"renard";1;1;1;0,005;1
"remontée";1;1;1;0,005;1
"relou";1;1;0,262;1;0,484
"relationnel";1;1;1;1;0,063
"regret";1;0,135;0,262;1;1
"regles";1;1;1;0,126;1
"refroidir";1;1;1;0,126;1
"refonte";1;1;1;0,126;1
"reflechir";1;1;1;0,814;0,484
"refermer";1;1;1;1;0,063
"referendum";1;1;1;0,814;0,484
"redresser";1;1;1;0,126;1
"redondant";1;1;1;1;0,063
"recyclable";1;1;1;0,005;1
"recruteur";1;0,135;1;0,814;1
"reconnaitre";1;1;0,004;1;1
"rebondir";1;1;1;0,814;0,484
"rd";1;1;0,004;0,814;1
"raquette";1;1;1;0,126;1
"raquer";1;1;1;0,126;1
"rapporteur";1;1;0,004;1;1
"rappeur";1;0,135;1;1;0,484
"ranma";0,028;0,135;1;1;1
"rance";1;1;0,262;1;0,484
"ramassis";1;1;0,262;1;0,484
"ralentissement";1;1;1;0,126;1
"rajouterai";1;1;1;0,814;0,484
"raie";1;1;1;0,005;1
"raffaella";1;1;1;1;0,063
"rafah";1;1;0;1;1
"rael";1;1;0,004;1;1
"racelards";1;1;1;0,814;0,484
"quo";1;1;0,262;0,814;1
"quiétude";1;1;1;0,814;0,484
"quittance";1;1;1;1;0,063
"qand";1;0,135;1;1;0,484
"péréquation";1;1;1;0,814;0,484
"péronisme";1;1;1;0,814;0,484
"pérennité";1;1;1;0,126;1
"pénalisent";1;1;1;0,005;1
"pédo";1;1;1;0,814;0,484
"pécho";1;1;1;0,814;0,484
"pâquerette";1;1;1;0,126;1
"pythagore";1;1;1;0,814;0,484
"pus";1;1;1;0,126;1
"punitif";1;1;1;0,005;1
"punissable";1;1;1;1;0,063
"pulsion";1;1;0,262;0,814;1
"pti";1;0,135;0,262;1;1
"psychotique";1;1;1;0,814;0,484
"psychiatre";1;1;1;0,814;0,484
"pss";1;0,135;1;0,126;1
"prévision";1;1;0,262;0,814;1
"prétentieux";1;1;1;1;0,063
"préfet";1;1;1;0,126;1
"prédiction";1;1;1;0,814;0,484
"prudent";1;1;1;0,814;0,484
"provocant";1;1;1;1;0,063
"province";0,028;1;0,262;0,814;1
"prouesse";0,028;1;1;0,814;1
"prospérer";1;1;1;0,005;1
"propulser";1;1;1;0,814;0,484
"propal";1;1;0,262;1;0,484
"projecteur";1;1;0,004;1;1
"progression";1;1;1;1;0,063
"proférer";1;1;1;1;0,063
"profitable";1;1;1;0,005;1
"professionnellement";1;1;1;0,814;0,484
"prodiguer";1;1;0,262;0,814;1
"problem";1;1;1;0,814;0,484
"pretty";1;1;1;1;0,063
"prescription";1;1;0,262;0,814;1
"premium";1;0;1;0,814;1
"prairie";1;1;1;0,126;1
"pp";1;0,135;1;0,814;1
"poésie";1;1;1;1;0,063
"pourcent";0,028;1;1;0,126;1
"pots_de_vin";1;1;1;0,126;1
"postulat";1;1;1;0,126;1
"positionnement";1;1;0,004;0,814;1
"popularité";1;0,135;1;1;0,484
"popcorn";1;0;1;1;1
"pop_corn";1;0;1;0,814;1
"ponctuel";1;1;1;0,814;0,484
"ponctionner";1;1;1;0,126;1
"pompeux";1;1;1;1;0,063
"polémiquer";1;0,135;1;0,814;1
"polyester";1;1;1;0,005;1
"politiser";1;1;1;0,814;0,484
"policeactivity";1;1;1;1;0,063
"pole";0,028;1;1;1;0,484
"polarisation";1;1;1;0,814;0,484
"poker";1;1;1;0,126;1
"pois";1;0,135;1;0,126;1
"poire";1;1;1;0,126;1
"poing";1;0;1;1;1
"pogrom";1;1;0;1;1
"podium";0,028;1;1;1;0,484
"podcast";1;0,135;1;1;0,484
"plèbe";1;1;1;0,126;1
"pluriel";1;1;1;1;0,063
"plot";1;0,135;0,262;1;1
"plombe";1;0,135;1;0,126;1
"playstation";0,028;0,135;1;1;1
"plantation";1;1;1;0,814;0,484
"planeur";1;1;1;0,005;1
"plaid";1;0,135;1;0,126;1
"placement";1;1;1;0,005;1
"pistolet";1;1;0,262;0,126;1
"pipo";1;1;0,262;1;0,484
"pieuvre";1;1;1;0,126;1
"piece";1;1;1;0,814;0,484
"piano";1;1;1;0,814;0,484
"photoshop";1;1;1;1;0,063
"photographie";1;1;1;1;0,063
"pharaon";0,028;1;0,004;1;1
"pfister";1;1;0,262;0,814;1
"pesée";1;1;1;1;0,063
"persone";1;1;1;1;0,063
"persistant";1;1;1;0,814;0,484
"perplexe";1;0;1;1;1
"perf";1;0,135;0,262;0,814;1
"percuter";1;1;0,262;0,126;1
"perceptible";1;1;1;0,126;1
"people";1;1;0,262;0,126;1
"pensance";1;1;1;1;0,063
"pendre";1;1;1;1;0,063
"pen";1;1;0,004;1;1
"pedophile";1;1;1;0,814;0,484
"pedocriminel";1;1;1;1;0,063
"pedocriminalité";1;1;1;1;0,063
"pck";1;1;0,262;0,814;1
"patinoire";1;1;1;0,126;1
"pathologies";1;1;1;0,814;0,484
"pathologie";1;1;1;0,814;0,484
"patate";1;0,135;1;0,814;1
"pastèque";1;1;1;0,126;1
"passible";1;1;0,004;1;1
"passation";1;0;1;1;1
"particule";1;1;1;0,005;1
"parsque";1;1;1;0,814;0,484
"parlant";1;1;1;0,814;0,484
"parité";1;1;1;0,814;0,484
"parenté";1;1;1;0,126;1
"parcque";1;1;1;0,814;0,484
"parcqu";1;1;0,004;1;1
"parcourir";1;1;1;0,814;0,484
"paraphraser";1;0,135;1;1;0,484
"paranoïaque";1;0,135;1;1;0,484
"paralyser";1;1;0,262;1;0,484
"pappé";1;1;0,004;1;1
"papillon";1;1;1;1;0,063
"pantoufle";1;1;1;0,126;1
"pantin";1;1;0,262;0,814;1
"paléo";0,028;0,135;1;1;1
"pallier";1;1;1;0,126;1
"palier";1;1;1;0,005;1
"palestoche";1;1;0,262;0,814;1
"pagande";1;1;0,004;1;1
"pack";1;0,135;1;1;0,484
"outré";1;1;1;0,814;0,484
"ouiiiiii";0;1;1;1;1
"orthodoxe";1;1;0,004;0,814;1
"orteil";1;1;0,262;0,814;1
"orphelinat";1;1;1;0,126;1
"originalité";1;1;1;0,814;0,484
"opératoire";1;1;0,262;0,814;1
"opticien";1;1;1;0,814;0,484
"oman";1;1;0,004;0,814;1
"ols";1;1;1;0,126;1
"olive";1;1;1;0,005;1
"olfactif";1;1;1;0,126;1
"oklm";1;1;1;1;0,063
"ohhhhh";0;1;1;1;1
"offrande";1;0;1;0,814;1
"odieux";1;1;1;1;0,063
"ocde";1;1;1;0,126;1
"occulter";1;1;0,262;1;0,484
"obésité";1;1;1;0,814;0,484
"obtention";1;1;1;0,814;0,484
"obtempérer";1;1;0,262;1;0,484
"obsèques";1;1;1;0,126;1
"obsessionnel";1;1;1;1;0,063
"obscur";1;1;1;1;0,063
"obama";1;1;0,262;1;0,484
"négligé";1;1;1;0,814;0,484
"négation";1;1;0,262;1;0,484
"nécessiteux";1;1;1;0,126;1
"nutriment";1;1;1;0,005;1
"noyauter";1;1;1;0,126;1
"novice";1;0,135;1;1;0,484
"nounou";1;1;0,262;0,126;1
"notoire";1;0;1;1;1
"nostalgie";1;1;0,262;1;0,484
"non_fumeurs";1;1;1;0,126;1
"nomade";1;0,135;1;0,814;1
"noel";1;1;0,262;0,814;1
"nocturne";1;1;0,262;0,126;1
"nneries";1;1;1;0,126;1
"nièce";1;1;1;0,814;0,484
"niquer";1;1;1;0,126;1
"nicotine";1;1;1;0,126;1
"nicod";1;1;1;0,126;1
"niaminacide";1;1;1;0,126;1
"never";1;1;1;0,814;0,484
"neutraliser";1;1;1;1;0,063
"neutral";1;1;0;1;1
"neurotoxique";1;1;1;0,005;1
"neuchatel";1;1;1;0,814;0,484
"neta";1;1;0;1;1
"nerf";1;1;1;0,814;0,484
"neonazis";1;1;1;0,814;0,484
"navette";1;1;1;0,005;1
"nationalisme";1;1;1;1;0,063
"nassé";1;1;1;1;0,063
"nage";1;1;1;0,126;1
"métabolisme";1;1;1;0,126;1
"méprisant";1;1;1;0,814;0,484
"mélanie";0;1;1;1;1
"méga";1;1;1;0,814;0,484
"méfait";1;1;1;0,814;0,484
"médiatisation";1;1;0,262;0,814;1
"mâchefers";1;1;1;0,126;1
"mysogine";1;1;1;1;0,063
"mutilation";1;1;0,004;1;1
"mutation";1;1;1;1;0,063
"museum";1;0,135;1;1;0,484
"muscle";1;1;1;1;0,063
"multirécidiviste";1;1;1;1;0,063
"muet";1;1;0,004;1;1
"move";1;0,135;1;1;0,484
"moutier";1;1;0,262;0,814;1
"motard";1;0,135;1;0,814;1
"morbide";1;1;1;0,814;0,484
"monopoliser";1;1;1;0,126;1
"mongol";1;1;0,004;1;1
"mondialisé";1;1;1;0,126;1
"mondialiste";1;1;0,262;1;0,484
"mondialement";1;1;1;0,126;1
"monarchie";1;0,135;0,262;1;1
"molécule";1;1;1;0,005;1
"moeurs";1;1;1;1;0,063
"mmmh";1;1;1;1;0,063
"misandre";1;1;0,262;1;0,484
"minéral";1;0,135;1;0,126;1
"minage";1;1;1;0,005;1
"millards";1;1;1;0,005;1
"militarisation";1;1;1;0,126;1
"militairement";1;1;0,004;1;1
"milicien";1;1;0,004;1;1
"mieu";1;1;1;1;0,063
"microsoft";1;1;1;0,126;1
"microplastiques";1;1;1;0,005;1
"microbiote";1;1;1;0,126;1
"micro_ondes";1;1;1;1;0,063
"michael";1;1;1;0,126;1
"mhh";1;1;0,004;1;1
"metre";1;1;0,262;1;0,484
"menstruées";1;1;1;0,814;0,484
"menstruel";1;1;1;0,814;0,484
"menstruation";1;1;1;0,814;0,484
"meneur";1;1;0,262;1;0,484
"meloni";1;1;0,262;1;0,484
"medecins";1;1;1;0,814;0,484
"medecin";1;1;1;0,814;0,484
"mea_culpa";1;1;1;0,126;1
"mdrrrrr";1;1;0,262;1;0,484
"mazout";1;1;1;0,126;1
"mat";1;1;1;0,814;0,484
"masser";1;1;0;1;1
"massage";1;1;1;0,126;1
"mass";1;1;0;1;1
"marseille";1;1;1;0,005;1
"mario";1;1;1;0,814;0,484
"marine";1;1;1;1;0,063
"margoulin";1;1;0,262;1;0,484
"marcel";1;1;1;0,126;1
"marbre";1;1;1;0,814;0,484
"manzo";1;1;0,262;1;0,484
"manquement";1;1;0,262;1;0,484
"mannequin";1;1;1;0,814;0,484
"manier";1;1;1;1;0,063
"manie";1;1;1;1;0,063
"mandela";1;1;0,262;1;0,484
"mandater";1;1;1;0,005;1
"malmö";1;0,135;1;0,126;1
"malaisant";1;0,135;1;1;0,484
"maladroit";1;1;1;0,814;0,484
"mairie";1;1;0,262;0,814;1
"maintenance";1;1;1;0,005;1
"magnon";1;0,135;1;1;0,484
"maggi";0;0,135;1;1;1
"magazine";1;1;0,262;1;0,484
"madrid";1;1;0,004;0,814;1
"made";0,028;1;1;0,126;1
"machiste";1;1;1;1;0,063
"mac";1;1;1;0,005;1
"létalité";1;1;1;0,814;0,484
"léser";1;1;1;0,814;0,484
"légitimer";1;1;0;1;1
"légitimement";1;1;1;0,814;0,484
"légalisation";1;1;1;1;0,063
"luter";1;1;1;0,126;1
"lustre";1;1;1;1;0,063
"ludique";1;1;1;0,814;0,484
"lucerne";1;0,135;1;0,814;1
"lubie";1;0,135;1;0,814;1
"lsd";1;0,135;1;1;0,484
"loyal";1;1;1;0,814;0,484
"loris";1;1;1;1;0,063
"lola";1;1;1;0,814;0,484
"localement";1;1;1;0,005;1
"littéraire";1;1;1;1;0,063
"lisbonne";1;1;1;0,126;1
"linkedin";1;1;1;0,126;1
"lin";1;1;1;0,005;1
"lidl";1;0;1;0,814;1
"licence";1;1;1;0,814;0,484
"libertarien";1;1;0,262;0,814;1
"liberer";1;1;0,004;1;1
"liberale";1;1;1;0,814;0,484
"lgbtqia";1;1;0,262;1;0,484
"leu";1;1;1;0,814;0,484
"leonhard";1;0,135;1;1;0,484
"lennon";1;1;1;1;0,063
"legumes";1;1;1;0,005;1
"legal";1;1;1;0,814;0,484
"lavoc";1;1;1;0,814;0,484
"lavabo";1;1;1;0,005;1
"lauréat";1;1;1;0,814;0,484
"lassitude";1;1;1;1;0,063
"larousse";1;1;1;0,814;0,484
"larbin";1;0;1;1;1
"lanceur";1;1;0,262;1;0,484
"lampadaire";1;0,135;0,262;1;1
"lamentablement";1;1;1;1;0,063
"lacs";1;0,135;1;1;0,484
"lacrymos";1;1;0,262;1;0,484
"lacrimo";1;1;1;1;0,063
"laborieux";1;1;1;0,126;1
"kévin";1;1;1;0,814;0,484
"kv";1;0,135;1;0,126;1
"koweït";1;1;0;1;1
"kosovars";1;1;0,262;0,814;1
"kosovar";1;0,135;1;1;0,484
"ko";0,028;1;1;1;0,484
"kiffe";1;0,135;1;0,814;1
"kiff";1;1;1;1;0,063
"kidnapping";1;1;0,262;1;0,484
"khagn";0;1;1;1;1
"kennedy";1;1;1;0,814;0,484
"kate";1;1;1;0,126;1
"justesse";1;1;1;1;0,063
"jussy";1;1;1;0,005;1
"jury";1;1;1;0,814;0,484
"jupe";1;1;1;0,814;0,484
"jung";1;1;1;1;0,063
"joyeuseté";1;1;1;0,005;1
"joug";1;1;0;1;1
"jojo";1;1;1;0,814;0,484
"joconde";1;1;1;1;0,063
"jimmy";0,028;0,135;1;1;1
"jihad";1;1;0;1;1
"jenish";1;1;1;1;0,063
"jambon";1;0,135;1;0,814;1
"jamais_vu";1;1;1;0,814;0,484
"jalouser";1;0,135;1;0,126;1
"ivg";1;1;1;0,814;0,484
"isra";1;1;0,004;1;1
"isolement";1;1;1;0,814;0,484
"isl";0,028;1;0,004;1;1
"isf";1;1;1;0,005;1
"irréaliste";1;1;1;0,005;1
"irrespirable";1;1;1;0,005;1
"irl";1;1;1;1;0,063
"iraq";1;1;1;1;0,063
"ip";1;1;1;0,814;0,484
"inéquitable";1;1;1;0,814;0,484
"inéduqué";1;1;0,004;1;1
"inédit";1;1;0,262;1;0,484
"invitation";1;1;0,004;1;1
"investigation";1;1;1;1;0,063
"intéressé";1;1;1;0,814;0,484
"introduction";1;1;1;0,814;0,484
"intrinsèque";1;1;1;0,814;0,484
"interpellation";1;1;1;0,126;1
"intermittence";1;1;1;0,126;1
"interface";1;1;1;0,126;1
"interesse";1;1;0,262;0,814;1
"intercepter";1;1;0,004;0,814;1
"instrumentalisé";1;1;1;1;0,063
"instrumentaliser";1;1;0;1;1
"institutionnelles";1;1;0,262;1;0,484
"instauration";1;1;0,262;1;0,484
"insipide";1;1;1;0,814;0,484
"inscription";1;1;1;0,126;1
"inquiet";1;1;1;0,126;1
"inouï";1;1;0,004;1;1
"innover";1;1;1;0,126;1
"injustifiable";1;1;0,262;1;0,484
"injecter";1;1;1;0,126;1
"inhérent";1;1;1;0,126;1
"inhabituel";1;1;1;0,126;1
"ingrat";1;1;1;0,126;1
"infructueux";1;1;1;0,814;0,484
"informatif";1;1;1;1;0,063
"infondé";1;0,135;1;1;0,484
"infernal";1;1;1;0,814;0,484
"infarctus";1;0,135;1;0,814;1
"inexpliqué";1;1;1;0,814;0,484
"inertie";1;1;1;0,126;1
"indéfendable";1;1;0,004;1;1
"indécence";1;1;0,262;0,814;1
"indu";1;0,135;1;0,814;1
"indien";1;1;0,262;0,814;1
"incriminer";1;1;1;1;0,063
"incontournable";0,028;1;1;1;0,484
"inconsolable";1;1;0,004;1;1
"inclu";1;1;0,262;0,126;1
"incinération";1;1;1;0,005;1
"incessant";1;1;0,004;0,814;1
"incertitude";1;1;1;0,126;1
"incendier";1;0;0,262;1;1
"incarcération";1;1;0,262;1;0,484
"incalculable";1;1;0,004;1;1
"inaperçu";1;1;0,262;1;0,484
"inadéquat";1;1;1;1;0,063
"inadapté";1;1;1;0,126;1
"imposant";1;1;1;0,126;1
"impopulaire";1;1;1;0,814;0,484
"implicitement";1;1;0,262;1;0,484
"impeccable";1;1;1;0,005;1
"immersion";1;0,135;1;0,814;1
"illégitime";1;1;0,262;1;0,484
"illustré";1;1;1;0,814;0,484
"illusoire";1;1;1;0,126;1
"ilan";1;1;0,004;1;1
"iii";1;1;1;0,814;0,484
"ii";1;1;1;0,814;0,484
"ignazio";1;1;0;1;1
"ig";1;1;1;0,814;0,484
"ifd";1;1;1;0,005;1
"idéaliser";1;1;1;0,814;0,484
"idiome";1;1;1;1;0,063
"idee";1;1;1;0,005;1
"ide";1;1;1;0,814;0,484
"ich";0,028;1;1;1;0,484
"iceberg";1;1;1;0,126;1
"iban";1;0,135;1;0,814;1
"ib";1;1;1;1;0,063
"hôtellerie";1;1;1;0,126;1
"hérétique";1;1;0,262;1;0,484
"hérisson";0,028;1;1;0,814;1
"hécatombe";1;1;1;0,126;1
"hyn";1;1;1;0,814;0,484
"hydrocarbure";0,028;0,135;1;0,814;1
"hydrate";1;1;1;0,005;1
"hunter";1;0,135;1;1;0,484
"humide";1;1;1;0,814;0,484
"human";1;1;0;1;1
"humainement";1;1;1;0,814;0,484
"htag_génocide";1;1;0,004;0,814;1
"hr";1;1;0,262;0,126;1
"hpi";1;0,135;1;0,814;1
"hors_la_loi";1;1;1;0,126;1
"horlogères";1;0,135;1;0,126;1
"hopp";0;1;1;0,814;1
"hoodie";1;1;1;1;0,063
"hongrie";1;1;0,004;1;1
"hollywoodien";1;1;1;1;0,063
"hollande";1;1;0,262;0,814;1
"hispanique";1;1;0,262;1;0,484
"his";1;1;0,004;1;1
"hihi";0,028;1;1;1;0,484
"hibernation";1;1;1;1;0,063
"het";1;1;1;1;0,063
"here";1;0,135;0,262;1;1
"hectare";1;1;0,262;0,814;1
"hebdomadaire";1;1;1;0,005;1
"heart";1;1;1;0,814;0,484
"hd";1;1;1;0,005;1
"haye";1;1;0,004;1;1
"hawaï";1;1;0,262;0,814;1
"harmoniser";1;1;1;0,126;1
"harmonie";1;1;0,262;0,814;1
"harceleurs";1;1;1;1;0,063
"hahahahaha";1;0;1;1;1
"hache";1;1;0,262;1;0,484
"habile";1;0,135;1;1;0,484
"gérard";1;1;1;0,126;1
"géothermie";1;1;1;0,005;1
"géo";1;0,135;1;1;0,484
"générées";1;1;1;1;0,063
"génocider";1;1;0,004;1;1
"gén";1;1;0,004;1;1
"gypaète";1;1;1;0,126;1
"gwer";1;0,135;1;1;0,484
"guitare";1;1;1;1;0,063
"gueux";1;1;1;0,126;1
"guess";1;1;0,262;0,814;1
"gucci";1;0,135;1;0,814;1
"groland";1;0,135;0,262;0,814;1
"great";0;1;1;1;1
"gravier";1;0,135;1;0,814;1
"gravats";1;1;0;1;1
"gratos";1;1;1;0,126;1
"grassement";1;1;1;0,126;1
"graphistes";1;1;1;0,005;1
"gracieusement";1;1;0,262;0,126;1
"gouvernant";1;1;0,262;1;0,484
"gourou";1;1;1;1;0,063
"gore";1;1;1;1;0,063
"gonflable";1;1;1;0,126;1
"golfe";1;1;0,004;0,814;1
"golf";1;1;0,262;0,814;1
"golan";1;1;0;1;1
"gogo";0,028;1;1;0,814;1
"glander";1;1;1;0,126;1
"gland";1;1;1;0,126;1
"glamour";1;1;0,262;0,814;1
"giger";0,028;0;1;1;1
"gifle";1;1;1;0,814;0,484
