"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"squatter";0,228;1;1;0,378;0,225;1;1;1;0,372;1;1
"spécimen";1;0,25;1;1;1;1;0;1;1;1;1
"spécifiquement";1;0,25;1;1;1;1;0,234;0;1;1;1
"spectateur";1;0,25;1;0,378;1;1;1;1;0,372;1;0,314
"spa";1;1;1;0;1;1;0,234;1;1;1;1
"souffrance";1;1;1;0,378;1;1;1;0;1;1;0,314
"soudan";1;1;1;1;0;1;1;1;1;1;1
"sonore";0,117;1;1;1;1;1;1;0,048;1;0,145;1
"solidarité";1;1;1;0,378;0,225;1;1;1;1;0,004;1
"simplicité";1;1;0,237;0,378;1;1;1;1;0,372;1;0,314
"simon";1;0,132;1;1;1;1;1;1;0,002;1;1
"silence";1;1;1;0,378;1;1;0,003;1;0,372;1;1
"shein";1;1;1;1;1;0;1;1;1;1;1
"sensibiliser";1;1;1;1;1;1;0,121;0;1;1;1
"sain";1;1;0,237;1;0,225;1;1;1;1;1;0,007
"saga";1;0;1;1;1;1;1;1;0,372;1;1
"réunion";1;1;1;1;0,225;0,009;1;1;1;1;0,314
"résidence";1;0,25;1;1;0,225;0,009;1;1;1;1;1
"république";1;1;1;1;1;0;1;1;0,372;1;1
"rémunération";1;1;1;1;1;1;0;1;1;0,145;1
"réjouir";1;0,003;1;1;1;1;0,234;1;1;1;0,314
"régie";1;1;0,123;0,222;1;1;1;1;0,217;1;1
"régaler";1;1;1;1;1;1;1;0,113;0;1;1
"récréation";1;1;1;0;1;1;1;1;1;1;1
"récompenser";1;0,003;1;1;0,225;1;1;0,113;1;1;1
"réagir";1;1;1;1;0,225;1;0,003;0,113;1;1;1
"réaffirmer";1;0,25;1;1;0,225;0,009;1;1;1;1;1
"rouvrir";1;0;1;1;1;1;1;1;1;0,145;1
"roulette";1;1;0;1;1;1;1;1;1;1;1
"rouler";1;1;0;1;1;1;1;1;1;1;1
"rompre";1;1;1;1;0,225;1;1;0,113;0,372;1;0,314
"rob";1;1;1;1;0,115;0,001;1;1;1;1;1
"richesse";1;1;1;1;1;1;0;0,048;1;1;1
"revivre";0,228;0,25;1;1;1;1;1;1;0,013;1;1
"revendiquer";0,003;1;1;1;1;0,009;1;1;1;1;1
"retenir";0,117;1;1;1;0;1;1;1;1;1;1
"responsabilité";1;1;1;1;1;1;0,121;0;1;1;1
"remise";1;1;1;1;1;0,001;1;1;1;0,145;1
"religieux";1;0,25;1;0,378;1;1;0,234;1;1;1;0,314
"rejeté";1;1;1;1;1;0;1;1;1;0,269;1
"reine";0,228;0,25;0,237;1;1;0,333;1;1;1;1;1
"rappeur";0,228;1;1;1;1;0,009;1;1;0,372;1;1
"ramener";1;1;1;0,378;0,225;1;1;1;1;0,269;0,314
"racisme";1;1;1;0,378;0,225;0,333;1;1;1;0,269;1
"rachat";1;0;1;1;1;0,189;1;1;1;1;1
"publication";1;1;1;1;1;0;1;1;1;1;1
"ps";1;0,25;1;1;0,002;0,333;1;1;1;1;1
"prévision";0,117;0,132;1;1;1;1;1;0,048;1;1;1
"présidentiel";1;1;1;1;1;0;1;1;1;1;1
"préjudice";1;0,003;1;1;0,002;1;1;1;1;1;1
"précaire";1;1;1;1;1;1;1;0;1;1;0,176
"pré";1;1;1;0,013;1;1;0,003;1;1;1;1
"proximité";1;0,003;1;1;1;0,333;1;0,113;1;1;1
"province";1;0,25;1;1;0,002;1;0,234;1;1;1;1
"provenance";1;0,132;1;1;0;1;1;1;1;1;1
"proportion";1;1;1;1;1;1;0;1;1;1;1
"promouvoir";1;1;1;1;1;0,333;1;1;1;0;1
"promesse";1;1;1;1;1;0,189;0,121;0,048;1;1;1
"programmation";1;1;1;1;1;1;1;0,113;0;1;1
"prisonnier";1;1;1;1;0,002;0,333;1;0,113;1;1;1
"presser";1;1;1;0,222;1;1;1;1;1;1;0,001
"pratiquant";1;0,132;1;1;1;1;0,121;1;1;1;0,176
"poursuite";1;1;1;1;1;0,189;0;1;1;1;1
"possibilité";1;1;1;0,013;1;1;1;0,113;0,372;1;1
"portugal";1;1;1;1;0,002;0,333;1;0,113;1;1;1
"pompier";1;1;1;1;0,225;0,333;1;1;1;0,269;0,314
"polémique";1;1;0,123;0,222;1;1;1;1;1;0,145;1
"politicien";1;1;1;1;1;0;1;1;1;1;1
"poisson";1;1;1;1;0,115;1;0;1;1;1;1
"pointe";1;1;0,237;0,378;1;1;1;0,113;0,372;1;1
"poil";0,228;1;1;0,013;1;1;1;1;1;1;0,314
"plongée";1;0,25;0,237;0,378;1;0,333;1;1;1;1;1
"play";0;1;1;1;1;1;1;1;1;1;1
"planter";1;0,003;1;1;0,225;1;1;1;1;1;0,314
"plaine";1;0;0,123;1;1;1;1;1;1;1;1
"piquant";0;1;1;1;1;1;1;1;1;1;1
"philosophie";0,228;1;1;1;1;1;1;1;1;1;0
"phare";0,228;1;1;1;1;1;1;1;0,013;0,269;1
"perdant";1;1;1;1;1;0,189;0;1;1;1;1
"pauvre";0,228;1;1;1;1;1;0,234;1;0,372;1;0,314
"patinoire";1;1;0;1;1;1;1;1;1;1;1
"parisien";1;1;1;1;0,115;0,189;1;1;1;1;0,176
"paramount";1;0;1;1;1;0,333;1;1;1;1;1
"palais";1;1;0,123;0,222;1;1;1;1;1;0,145;1
"paire";1;1;0;1;1;1;1;1;1;1;1
"ours";1;1;1;1;0,115;1;1;1;1;0,145;0,176
"oser";1;1;0,237;0,013;1;1;1;1;0,372;1;1
"oscar";1;0;1;1;1;1;1;1;1;1;1
"organisé";1;0,25;1;1;1;0;1;1;1;1;1
"orage";1;0;1;1;1;1;1;1;1;1;0,176
"opérer";1;1;0,123;1;1;1;0;1;1;1;1
"négatif";1;0,25;1;1;1;1;0,003;1;1;0,269;1
"nucléaire";0,228;1;1;1;1;0,333;0,234;1;1;0,269;1
"nettoyage";1;1;0,123;1;1;1;1;0,048;1;1;0,176
"netanyahu";1;1;1;1;0,115;0,001;1;1;1;1;1
"nautique";0,117;1;0,123;1;1;1;1;1;0,217;1;1
"météosuisse";1;0;1;1;1;1;0,234;1;1;1;1
"métal";1;0,25;1;0,378;1;1;1;1;1;0,269;0,314
"médecine";0,117;1;1;1;1;1;1;0;1;1;1
"musicien";0,228;1;1;1;1;1;1;0,113;0,013;1;1
"multiplier";1;0,25;1;1;0,225;0,333;1;0,113;1;1;1
"moteur";1;1;0,123;1;0,115;1;1;1;1;0,145;1
"mosses";1;0,25;0;1;1;1;1;1;1;1;1
"mortalité";1;1;1;1;1;1;0;0,048;1;1;1
"mobile";1;1;1;1;0;1;1;1;1;1;0,176
"milliardaire";1;0,132;1;1;1;0,001;1;1;1;1;1
"meurtre";1;1;1;1;0,225;0,009;1;1;1;0,269;1
"mesurer";1;0;1;1;1;1;1;1;1;1;1
"melissa";1;0;1;1;1;1;1;1;1;1;1
"maîtresse";1;1;0;0,222;1;1;1;1;1;1;1
"marquant";0,228;1;1;1;1;1;1;0,113;0,013;1;1
"marcher";1;1;0,123;1;1;1;1;1;0,217;0,145;1
"marcel";1;1;1;1;1;0,189;1;0,048;1;1;0,176
"manga";0,117;1;1;0,222;1;1;1;1;1;1;0,176
"magnifique";0,228;1;1;0,013;1;1;1;1;0,372;1;1
"légèrement";1;0,003;1;1;1;1;0,003;1;1;1;1
"légume";1;1;1;1;1;1;0;1;0,217;1;1
"lucerne";1;1;1;1;0,115;1;1;1;0,217;0,145;1
"lourd";1;1;1;1;0,115;1;1;1;1;0,145;0,176
"loup";1;1;0,123;1;0,115;1;1;0,048;1;1;1
"louer";1;1;1;0,222;1;1;1;1;1;0,001;1
"lot";1;1;1;0,378;0,002;1;1;1;1;1;0,314
"loisir";1;1;0;1;1;1;1;1;1;1;1
"logiciel";1;1;1;1;0,225;1;0,234;0,113;0,372;1;1
"lire";1;1;1;1;1;1;0,003;0,113;1;0,269;1
"liquide";1;0,25;1;1;1;1;1;1;1;0;1
"licence";1;0,132;1;1;1;1;0,121;1;1;1;0,176
"libération";0,228;1;1;1;0;1;1;1;1;1;1
"leçon";1;1;1;0,222;1;1;1;1;1;1;0,001
"lecteur";1;1;1;0,222;0,115;1;1;1;1;1;0,176
"kiev";1;1;1;1;0;0,333;1;1;1;1;1
"kg";0,228;1;1;1;0,225;1;0,234;1;0,372;1;1
"kalmaegi";1;0,003;1;1;0,225;1;0,234;1;1;1;1
"jugement";1;1;1;1;1;0,333;1;1;1;0,004;0,314
"joseph";0,228;1;1;1;1;0,333;1;0,113;1;0,269;1
"jordanie";1;1;1;1;0;1;1;1;1;1;1
"jimmy";1;0,132;1;1;0,115;1;1;1;0,217;1;1
"jeûne";0,117;1;1;0,222;1;1;0,121;1;1;1;1
"jeter";1;1;0,237;1;1;1;0,003;1;1;1;0,314
"jazz";1;1;1;1;1;1;1;1;0;1;1
"james";1;0,25;1;1;1;1;1;0,113;1;1;0,007
"jamaïque";1;0;1;1;1;1;1;1;1;1;1
"issue";1;1;1;1;0,225;0;1;1;1;1;1
"isolé";0,117;1;1;1;1;0,189;0,121;1;1;1;1
"irlande";1;0,003;1;1;1;0,333;1;1;1;0,269;1
"investissement";1;1;1;1;1;0,001;1;0,048;1;1;1
"investir";1;1;1;1;1;0,189;0,121;1;1;0,145;1
"investigation";1;1;1;1;0,115;1;0,121;0,048;1;1;1
"intéresser";1;0,25;0,237;0,378;1;1;1;1;1;1;0,314
"intégralité";0;1;1;1;1;1;1;1;1;1;1
"interprète";0;1;1;1;1;1;1;1;0,372;1;1
"intempérie";1;0;1;1;1;1;0,234;1;1;1;1
"inspiration";1;0,132;1;1;1;1;1;1;0,217;1;0,176
"inspection";0,117;1;1;1;0,115;1;1;1;1;1;0,176
"insolite";1;1;0;1;1;1;1;1;1;1;0,314
"innocence";1;1;1;1;1;0;1;1;1;1;1
"initial";1;0,25;1;1;1;0,009;1;0,113;1;1;1
"ingénieur";0;1;1;1;1;1;1;1;0,372;1;1
"inférieur";1;1;1;1;1;1;0,121;0,048;1;0,145;1
"informatique";1;0,25;1;0,378;1;1;1;1;1;0,269;0,314
"inciter";1;0,132;1;1;1;1;1;0;1;1;1
"incarcérer";1;1;1;1;1;0;1;1;1;1;1
"identité";0,003;1;1;1;1;1;1;1;1;0,004;1
"ia";1;0,25;1;1;1;1;1;0;1;1;1
"hôtel";1;0,25;1;1;0,225;1;1;1;0,013;1;1
"héritage";1;0,003;1;1;0,225;0,333;1;1;1;1;1
"hygiène";1;1;1;1;1;1;0;0,113;1;1;1
"horlogerie";0,003;1;0,237;1;1;1;0,234;1;1;1;1
"horizon";1;1;1;1;1;1;1;1;1;0,004;0,007
"hockey";1;1;1;1;1;1;1;1;0;1;1
"harcèlement";1;1;1;1;1;0,009;0,234;0,113;1;1;1
"hameau";0,117;1;1;1;1;1;1;0,048;1;1;0,176
"hall";1;0,25;1;0,378;1;1;1;1;0,372;1;0,314
"génie";0,228;1;1;1;1;1;1;1;0,372;1;0,007
"guitariste";0,228;0,003;1;1;1;1;1;1;0,372;1;1
"guide";0,117;1;1;0,222;1;1;1;1;1;0,145;1
"grandeur";1;1;0,237;0,378;1;1;0,234;1;0,372;1;1
"godard";1;1;1;1;1;1;1;1;1;1;0
"gaz";1;0,132;1;1;0,115;0,189;1;1;1;1;1
"gardien";1;1;1;1;0,115;1;1;1;0,002;1;1
"garantie";1;1;1;1;1;0,189;1;1;1;0,001;1
"fusée";1;1;0,123;1;1;1;1;1;1;0,145;0,176
"fumée";0,117;1;1;1;1;0,189;1;1;1;0,145;1
"fuite";1;1;1;0,378;0,002;0,333;1;1;1;1;1
"fréquenter";1;0;1;1;0,115;1;1;1;1;1;1
"front";1;1;1;1;0,002;0,333;1;1;1;1;0,314
"foutre";1;1;0;1;1;1;1;1;1;1;1
"formule";1;0,25;1;1;1;1;1;1;0;1;1
"formidable";1;1;0,237;1;1;1;1;0,113;0,372;1;0,314
"folklorique";1;0,25;0,237;1;1;1;1;1;0,372;0,269;1
"folie";0,228;1;0,237;1;0,225;1;1;1;0,372;1;1
"flamme";1;1;0,003;1;1;0,333;1;1;1;1;0,314
"fermé";0,228;0,25;1;1;1;1;1;0,113;1;0,269;1
"fascinant";0,228;0,25;1;1;1;1;1;0;1;1;1
"facture";1;1;1;1;0,002;1;1;1;1;0,004;1
"fabuleux";0;1;1;1;1;1;1;1;1;1;0,176
"exécutif";1;0,25;1;1;1;0,009;1;1;1;0,269;1
"extrêmement";1;1;1;1;0,002;0,333;1;1;0,372;1;1
"expression";1;1;1;1;1;1;1;1;0,013;0,269;0,314
"exil";0,117;1;1;1;1;0,001;1;1;1;1;1
"exigence";1;0,132;1;1;1;0,189;0,121;1;1;1;1
"exemplaire";1;0,25;1;1;1;1;1;1;0,013;0,269;1
"excuse";1;1;1;1;1;0,333;1;1;1;0,004;0,314
"exclusivement";1;0,132;1;0,222;0,115;1;1;1;1;1;1
"excessif";1;1;1;1;0,225;0,333;0,234;0,113;1;1;1
"examiner";1;1;1;1;1;0,009;0,234;1;1;0,269;1
"essor";1;1;1;1;1;1;0,121;1;1;0,145;0,176
"essai";1;1;1;1;1;0,189;1;0,048;1;0,145;1
"espagne";1;0,132;1;1;1;1;1;0,048;0,217;1;1
"erratum";1;1;1;1;1;0,333;0,234;1;1;0,269;0,314
"envahir";1;1;0,237;0;1;1;1;1;1;1;1
"enneigé";1;1;0;1;1;1;1;1;1;1;1
"endroit";1;0,25;1;0,378;1;1;1;0,113;0,372;1;1
"enchère";1;0,132;1;1;0;1;1;1;1;1;1
"emji_église";1;0;1;1;0,115;1;1;1;1;1;1
"emji_voiture_de_police";1;1;1;1;0;0,333;1;1;1;1;1
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";1;1;1;1;1;1;1;1;0;1;1
"emji_tête_qui_parle";1;1;1;1;1;1;0;1;1;1;1
"emji_tête_de_chien";1;1;1;1;1;1;0,003;0;1;1;1
"emji_t_rex";1;0,25;1;1;1;1;0,003;1;0,372;1;1
"emji_seringue";1;1;1;1;1;1;0,003;0;1;1;1
"emji_père_noël";1;0,25;1;1;1;1;0,234;0,113;0,372;1;1
"emji_pierre_précieuse";1;1;1;1;0;1;1;1;1;1;1
"emji_pancarte";1;1;1;1;0,002;0,333;1;1;1;0,269;1
"emji_nuage_avec_éclair_et_pluie";1;0;1;1;1;1;1;1;1;1;1
"emji_mage_homme";1;0,003;1;0,378;1;0,333;1;1;1;1;1
"emji_fourchette_et_couteau_avec_assiette";1;1;1;1;1;1;0;1;1;0,269;1
"emji_drapeau_syrie";1;0,25;1;1;0,002;0,333;1;1;1;1;1
"emji_drapeau_soudan";1;1;1;1;0;1;1;1;1;1;1
"emji_drapeau_italie";1;0,132;1;1;1;0,001;1;1;1;1;1
"emji_drapeau_espagne";1;0,003;1;1;1;1;1;0;1;1;1
"emji_drapeau_corée_du_sud";1;1;1;1;1;0,009;0,234;0,113;1;1;1
"emji_drapeau_chine";1;1;1;1;1;0,009;0,234;0,113;1;1;1
"emji_cotillons";0,117;0,132;1;1;1;1;1;0,048;1;1;1
"emji_colis";1;1;1;1;1;1;0;1;1;0,145;1
"emji_coeur_brisé";1;1;1;1;1;1;0;0,113;1;1;1
"emji_bébé";1;1;1;1;1;1;0,234;0;1;1;1
"emji_bouclier";1;1;1;1;0,225;1;0,234;0,113;1;0,269;1
"emji_arbre_à_feuilles_caduques";1;0,132;1;1;0,115;1;0,121;1;1;1;1
"emji_adn";1;1;1;1;1;1;1;0;1;1;1
"embarquer";1;1;0;1;0,115;1;1;1;1;1;1
"déterminer";0,228;1;1;1;0,225;1;1;0,113;0,372;1;1
"détenir";1;1;1;1;1;1;0,003;0,113;0,372;1;1
"dérober";1;0,25;1;1;0;1;1;1;1;1;1
"dériver";1;1;1;1;1;0,333;0,234;0,113;1;0,269;1
"dépression";1;1;1;1;1;1;0,234;0;1;1;1
"délai";1;1;1;1;1;0,009;0,234;1;1;0,269;1
"définitif";1;1;1;1;1;0,009;1;0,113;1;0,269;1
"déferler";1;1;0,237;0,378;1;1;1;1;0,372;1;0,314
"déchet";1;1;1;1;1;1;0,121;1;1;0,001;1
"décevoir";1;0,25;1;1;1;0,333;0,234;1;1;1;0,314
"débarquer";0,228;1;0,237;1;1;1;1;1;0,013;1;1
"doubler";1;1;1;1;1;1;0;1;1;1;1
"douanier";1;1;1;1;0,225;0;1;1;1;1;1
"doré";0,228;0,25;1;0,378;1;1;0,234;1;1;1;1
"don";1;1;1;1;0,225;1;1;1;1;0;1
"documentaire";0,228;0,25;1;0,378;1;1;0,234;1;1;1;1
"diététique";0,117;1;1;0,222;1;1;1;1;0,217;1;1
"divertissement";1;0,003;1;1;1;1;0,234;0,113;1;1;1
"diversité";1;1;1;1;1;1;0,234;0;1;0,269;1
"distributeur";1;1;1;1;0;1;0,121;1;1;1;1
"discothèque";1;1;1;1;1;1;1;1;0;1;0,314
"diamètre";1;0;1;1;1;1;1;1;1;1;1
"destruction";1;1;1;1;0,002;1;1;0;1;1;1
"dessin";1;1;1;0,013;1;1;1;1;0,372;1;0,314
"descendre";1;0,132;1;1;1;0,189;1;1;1;0,145;1
"danser";1;1;0,003;0,378;1;1;1;1;0,372;1;1
"cérébral";1;1;1;1;1;1;0,234;0;1;1;1
"célibataire";1;1;1;1;1;1;0,003;1;1;1;0,007
"cédric";1;0,132;1;0,222;1;0,189;1;1;1;1;1
"cueillette";1;1;1;0;1;1;1;1;1;1;0,314
"courrier";0,228;0,25;1;1;1;0,333;0,234;1;1;1;1
"couronne";1;0,25;1;0,378;0,225;1;1;1;0,372;1;1
"copain";0,228;1;1;0,013;1;1;1;1;1;1;0,314
"convention";1;0,25;1;1;1;0,333;1;1;1;0,269;0,314
"controverse";1;1;1;1;1;1;0,234;0;1;0,269;1
"contribution";1;1;1;1;1;0,333;1;1;1;0,004;0,314
"contribuer";1;0,25;1;1;1;1;1;0;1;0,269;1
"contraint";1;0,132;1;1;1;1;0,121;1;1;0,145;1
"contractuel";0;1;0,237;1;1;1;1;1;1;1;1
"contemporain";1;0;1;1;1;0,333;1;1;1;1;1
"considérablement";1;1;1;1;1;1;0,003;0,113;1;0,269;1
"conscience";1;1;1;0,378;1;1;1;0,113;0,372;0,269;1
"connaissance";1;1;1;1;1;1;0,234;1;0,372;0,269;0,314
"conjoint";1;1;1;1;0;1;0,234;1;1;1;1
"conducteur";1;1;0,237;1;0,225;1;1;1;0,372;1;0,314
"condamnation";1;0,003;1;1;1;0,009;1;1;1;1;1
"concret";1;1;1;1;0,225;0,333;0,234;1;1;0,269;1
"conclusion";1;1;1;0,378;1;1;0;1;1;1;1
"concession";1;1;1;1;1;0,001;1;1;1;0,145;1
"concert";1;1;1;1;1;1;1;1;0;1;1
"compétence";1;1;1;1;1;1;0,003;0;1;1;1
"commandant";0,228;1;1;1;0,225;0,333;1;1;1;0,269;1
"clinique";1;1;1;1;0,115;1;1;0;1;1;1
"clair";1;1;1;1;1;0,333;1;0,113;0,372;1;0,314
"cité";0,228;1;1;0,378;0,225;1;1;1;1;1;0,314
"cirque";0,117;1;0,123;1;1;1;1;0,048;1;1;1
"chuter";1;1;1;1;1;1;0,234;1;1;0;1
"christmas";1;1;1;1;1;1;1;1;0;1;1
"chasseur";1;0,25;1;1;0,225;1;1;1;0,372;0,269;1
"chasser";1;1;0,237;1;1;1;0,234;1;0,013;1;1
"charme";1;1;0;1;1;1;0,121;1;1;1;1
"chaleureux";1;1;1;1;1;1;1;1;0;1;1
"ch";0,228;1;1;1;1;1;1;1;0,013;1;0,314
"centriste";1;1;1;1;1;0;1;1;1;1;1
"central";1;0,003;1;1;0,225;1;1;0,113;1;1;1
"cellule";1;1;1;1;1;0,009;1;0;1;1;1
"cassis";1;1;1;1;0;0,189;1;1;1;1;1
"cassette";0,228;1;1;0,378;1;1;1;1;0,372;1;0,314
"casser";1;1;0,237;0,013;1;1;1;1;1;1;0,314
"carnaval";1;1;0,123;1;1;1;1;1;0,002;1;1
"carburant";1;1;1;1;0,225;0,333;0,234;1;1;0,269;1
"canadien";1;1;1;1;1;0,333;1;0,113;0,372;1;0,314
"caisse";1;1;1;1;0,225;1;0,234;1;1;0,004;1
"bête";0,228;1;0,237;0,378;1;1;1;1;1;1;0,314
"bulletin";1;1;1;1;1;0;1;1;1;1;1
"brûler";1;1;1;1;1;0,189;1;0,048;1;0,145;1
"bros";1;0;1;1;1;1;1;1;1;1;1
"briser";1;1;1;1;0,002;0,333;0,234;1;1;1;1
"boule";1;1;1;0,002;0,115;1;1;1;1;1;1
"boucle";1;1;1;0,222;1;1;1;1;1;1;0,001
"bombardement";1;1;1;1;0;1;1;1;1;1;1
"bob";1;1;0;0,222;1;1;1;1;1;1;1
"blessé";1;1;1;1;0;0,333;1;1;1;1;1
"blatten";1;0,132;1;1;1;0,189;1;0,048;1;1;1
"biodiversité";1;1;1;1;1;1;0,234;0;1;1;0,314
"bateau";1;1;0,237;1;1;1;1;1;1;0,269;0,007
"barbe";0,003;1;1;1;1;1;1;1;1;1;0,007
"babibouchettes";0,117;1;0,123;1;1;1;1;1;0,217;1;1
"avc";1;1;1;1;1;1;0;0,048;1;1;1
"avancer";1;1;1;1;1;0,009;0,234;1;1;0,269;1
"avance";1;1;0,123;1;1;0,189;1;1;1;1;0,176
"avalanche";1;0,003;0,237;1;1;1;1;1;1;0,269;1
"autoriser";1;1;1;1;0,002;0,009;1;1;1;1;1
"autonome";1;1;1;1;0,115;0,189;1;1;1;0,145;1
"automatique";1;1;1;1;0,002;1;0,234;1;1;0,269;1
"auprès_des";0,228;1;1;0,378;1;1;1;1;1;0,269;0,314
"atterrissage";0,228;1;0,237;0,378;0,225;1;1;1;1;1;1
"attentat";0,228;1;1;1;0,225;0,333;0,234;1;1;1;1
"atelier";1;1;0,123;1;1;1;1;0,048;1;1;0,176
"assureur";1;1;1;1;1;1;0;1;1;1;1
"associé";1;0,25;1;1;1;1;1;0;1;0,269;1
"assemblée";1;1;1;1;1;0;1;1;1;0,269;1
"artistique";1;1;1;0,378;1;1;1;0;0,372;1;1
"artisan";1;1;1;1;1;1;1;1;0,217;0,145;0,176
"artifice";1;1;1;1;0,115;1;1;1;1;0,001;1
"arrestation";1;1;1;1;0,225;0,009;0,234;1;1;1;1
"apparence";1;0,25;1;1;1;0,009;1;0,113;1;1;1
"anzère";1;1;1;1;1;1;1;1;0;1;1
"antonio";1;0,25;1;1;1;0;1;1;1;1;1
"annulation";1;0,132;1;1;1;0,001;1;1;1;1;1
"anniversaire";0,117;1;0,123;1;1;1;1;1;0,217;1;1
"animé";1;1;1;0,013;1;0,333;1;1;1;0,269;1
"animation";1;0;1;1;1;1;1;1;1;1;1
"angoisse";1;1;0,237;0,378;1;1;1;1;0,372;1;0,314
"anglais";0,228;1;1;1;0,225;1;1;0,113;0,372;1;1
"aliment";1;1;1;1;1;1;0,121;0,048;1;0,145;1
"afrique";1;1;1;1;0,002;1;0,234;0,113;1;1;1
"afficher";1;0,003;1;1;1;1;0,234;1;1;1;0,314
"adorer";0;1;1;1;1;1;1;1;0,372;1;1
"admirateur";0,003;1;0,237;1;1;0,333;1;1;1;1;1
"activer";1;0,25;1;0,378;0,225;1;1;1;1;1;0,314
"acheter";1;1;1;0,378;1;1;1;0,113;1;0,269;0,314
"accroître";1;1;1;1;0,002;0,333;1;0,113;1;1;1
"été";0;1;1;1;1;1;1;1;1;1;1
"éternel";1;1;0,123;0,222;1;1;1;1;1;1;0,176
"équivalent";1;1;1;1;1;1;0,121;1;1;0,001;1
"épuiser";1;1;1;1;0,115;1;0,121;0,048;1;1;1
"épidémie";0,117;1;1;1;1;1;0;1;1;1;1
"éphémère";1;0,132;1;1;1;1;1;1;0,217;0,145;1
"émettre";1;0;1;1;1;1;1;1;1;1;1
"électeur";1;1;1;1;1;0,001;1;0,048;1;1;1
"élastique";1;1;0,123;0,222;1;1;1;1;0,217;1;1
"élan";1;1;1;1;1;1;0,121;1;1;1;0,001
"élaboré";1;0,132;1;1;1;1;1;0,048;1;1;0,176
"écosystème";1;0,132;1;1;1;1;0,121;0,048;1;1;1
"économiser";1;1;1;1;1;1;0,121;1;1;0,001;1
"écologiste";1;0,132;1;0,002;1;1;1;1;1;1;1
"échauffement";1;1;0;1;1;1;1;1;1;1;1
"zohran";1;1;1;1;1;0;1;1;1;1;1
"z";1;1;1;0,002;1;0,189;1;1;1;1;1
"world";1;0;1;1;1;1;1;1;0,217;1;1
"vérifier";1;1;1;1;0,115;1;1;0,048;0,217;1;1
"végétal";1;1;1;1;1;1;1;0;1;1;1
"vraisemblablement";1;1;1;1;0;1;1;1;1;1;1
"vocation";0,117;1;1;1;1;1;1;1;0,217;1;0,176
"viva";0,117;1;1;0,222;1;1;1;1;0,217;1;1
"vitamine";1;1;0,123;1;1;1;0,121;1;0,217;1;1
"visuel";0,117;1;1;1;1;1;0,121;1;0,217;1;1
"visionner";0;1;1;1;1;1;1;1;1;1;1
"violation";1;1;1;1;0;0,189;1;1;1;1;1
"viol";1;1;1;1;0,115;0,001;1;1;1;1;1
"vigneron";0;1;1;1;1;1;1;1;1;1;1
"vietnam";1;0,132;1;1;0,115;1;1;1;1;1;0,176
"vieillir";0,117;1;1;1;1;1;1;0,048;1;1;0,176
"vibration";1;1;1;1;1;1;1;0;1;1;1
"vernets";0,117;1;0,123;1;1;1;1;1;1;0,145;1
"venezuela";1;1;1;1;1;0;1;1;1;1;1
"valve";1;1;1;1;1;1;1;0;1;0,145;1
"tuto";0,117;1;1;0,222;1;0,189;1;1;1;1;1
"turc";1;1;1;1;0,115;1;1;0,048;0,217;1;1
"tristesse";1;0;1;0,222;1;1;1;1;1;1;1
"traînée";1;1;0;1;1;0,189;1;1;1;1;1
"tranquillité";0,117;1;1;1;1;0,189;1;1;1;0,145;1
"trancher";1;1;1;0,002;1;1;1;0,048;1;1;1
"tj";1;1;1;0;1;1;1;1;1;1;1
"tirage";1;1;1;1;1;0,189;1;1;0,217;0,145;1
"tinder";0;1;0,123;1;1;1;1;1;1;1;1
"times";1;1;1;1;1;0,001;0,121;1;1;1;1
"thérapie";1;1;1;1;0,115;1;0,121;1;1;1;0,176
"théorie";1;1;1;1;1;1;1;0;1;1;1
"tarauder";1;1;1;0;1;1;1;1;1;1;1
"sévèrement";1;1;0,123;1;1;0,189;1;0,048;1;1;1
"séance";1;1;1;1;1;1;0,121;0,048;1;0,145;1
"systématiquement";1;0,132;1;1;1;1;1;0;1;1;1
"syrie";1;0,132;1;1;0;1;1;1;1;1;1
"symptôme";1;1;1;1;1;1;0;1;1;1;1
"sylvestre";1;1;1;1;1;1;0,121;1;1;0,001;1
"swift";1;0,132;1;1;1;0,189;1;1;0,217;1;1
"suspect";1;1;1;1;0;1;0,121;1;1;1;1
"surprenant";1;1;1;1;0,115;1;1;1;1;0,145;0,176
"surnommer";1;1;0,123;1;1;0,189;1;1;1;1;0,176
"sucré";1;0,132;1;1;1;1;0,121;1;1;1;0,176
"subvention";1;1;1;1;1;0,189;1;1;1;0,001;1
"stéphanie";1;1;1;1;1;1;1;0,048;1;1;0,001
"structurel";1;1;1;1;1;1;0,121;0,048;1;0,145;1
"stigmatisation";1;1;1;0,222;1;1;0,121;1;1;1;0,176
"statut";0,117;1;1;1;1;1;0,121;0,048;1;1;1
"statue";1;1;0,123;1;1;1;1;1;0,217;1;0,176
"start_up";1;0,132;1;1;1;0,189;1;1;1;0,145;1
"spécialement";1;0,132;0,123;1;1;1;1;0,048;1;1;1
"soumettre";1;1;1;1;1;1;1;1;1;0;1
"souffrant";0,117;1;1;1;0,115;1;1;0,048;1;1;1
"soudanais";1;1;1;1;0;1;1;1;1;1;1
"sorte";0,117;1;0,123;1;1;0,189;1;1;1;1;1
