"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"gouvernance";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"gourion";-0,67;-0,884;21,454;-0,095;-0,673;0,097;-0,168;-0,936
"gorgée";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"gorgoni";11,967;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"gore";-0,67;-0,884;-0,393;-0,095;-0,673;17,153;-0,168;-0,936
"gogh";11,967;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"gobelet";0,369;0,129;-0,393;-0,095;0,365;-0,933;4,547;-0,936
"glaçon";-0,503;-0,663;-0,294;12,755;-0,505;0,407;-0,126;0,404
"glander";-0,67;-0,884;1,268;-0,095;4,114;-0,933;-0,168;0,095
"glamour";-0,67;-0,884;1,268;-0,095;-0,673;-0,933;4,547;2,51
"glacé";-0,67;0,129;-0,393;-0,095;-0,673;2,521;-0,168;0,095
"giuliani";-0,503;-0,663;2,194;-0,071;-0,505;-0,7;-0,126;4,446
"gilbert";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"get";0,369;0,129;-0,393;-0,095;-0,673;0,097;-0,168;0,095
"gestapo";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"gerard";-0,503;4,774;-0,294;-0,071;-0,505;0,407;-0,126;-0,702
"genrée";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;52,08;-0,936
"genré";-0,67;0,129;-0,393;-0,095;-0,673;0,097;4,547;0,095
"gendarmerie";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"gd";0,369;-0,884;-0,393;9,096;4,114;-0,933;-0,168;-0,936
"gaucher";-0,67;-0,884;-0,393;-0,095;11,92;-0,933;4,547;-0,936
"gates";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"garant";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"gangrène";-0,67;-0,884;8,289;-0,095;-0,673;-0,933;-0,168;2,51
"gangrené";-0,67;-0,884;8,289;-0,095;-0,673;2,521;-0,168;-0,936
"galeux";-0,67;-0,884;8,289;-0,095;4,114;-0,933;-0,168;-0,936
"galaxie";0,369;-0,884;-0,393;9,096;-0,673;2,521;-0,168;-0,936
"gainsbourg";-0,67;-0,884;-0,393;-0,095;23,783;-0,933;-0,168;-0,936
"gabriel";0,369;0,129;-0,393;-0,095;0,365;-0,933;-0,168;0,095
"fêtard";-0,67;-0,884;-0,393;9,096;0,365;-0,933;-0,168;2,51
"fêlé";0,369;0,129;-0,393;-0,095;-0,673;-0,933;21,85;-0,936
"féminiser";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;95,234;-0,936
"furtif";-0,67;-0,884;1,268;-0,095;-0,673;0,097;-0,168;2,51
"furieux";-0,67;-0,884;-0,393;-0,095;-0,673;8,207;4,547;-0,936
"fréquentation";-0,67;-0,884;-0,393;-0,095;11,92;-0,933;4,547;-0,936
"frustrant";-0,67;-0,884;-0,393;-0,095;0,365;2,521;-0,168;0,095
"frontal";-0,67;-0,884;1,268;-0,095;0,365;-0,933;-0,168;2,51
"fromager";-0,67;8,738;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"frite";-0,67;8,738;-0,393;9,096;-0,673;-0,933;-0,168;-0,936
"frire";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"frere";0,369;-0,884;-0,393;-0,095;0,365;2,521;-0,168;-0,936
"fraternité";0,369;2,746;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"francophonie";0,369;0,129;-0,393;-0,095;-0,673;0,097;-0,168;0,095
"fraicheur";4,134;-0,884;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"fraction";-0,67;0,129;8,289;-0,095;-0,673;-0,933;-0,168;0,095
"foutoir";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"fourmi";-0,67;-0,884;1,268;9,096;-0,673;2,521;-0,168;-0,936
"foundation";-0,67;-0,884;8,289;-0,095;-0,673;0,097;-0,168;0,095
"foster";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"formellement";-0,503;-0,663;2,194;12,755;-0,505;-0,7;-0,126;0,404
"footix";0,369;2,746;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"food";-0,67;8,738;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"foncé";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"followers";-0,67;-0,884;-0,393;-0,095;-0,673;17,153;-0,168;-0,936
"follow";-0,67;0,129;21,454;-0,095;-0,673;-0,933;-0,168;-0,936
"fmh";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"flicage";-0,503;0,47;-0,294;-0,071;-0,505;-0,7;-0,126;4,446
"flemmard";-0,67;-0,884;-0,393;-0,095;0,365;0,097;-0,168;2,51
"flashback";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"flanc";-0,67;-0,884;-0,393;-0,095;23,783;-0,933;-0,168;-0,936
"fièvre";-0,503;4,774;-0,294;-0,071;-0,505;-0,7;-0,126;0,404
"fissure";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"fischer";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"finement";-0,67;-0,884;1,268;-0,095;0,365;0,097;-0,168;0,095
"finalité";-0,67;-0,884;-0,393;-0,095;-0,673;17,153;-0,168;-0,936
"fifi";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"ff";4,134;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;2,51
"fesais";-0,67;8,738;1,268;-0,095;-0,673;-0,933;-0,168;-0,936
"fertilité";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;4,547;2,51
"fentanyl";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"feministe";-0,67;0,129;-0,393;-0,095;-0,673;2,521;4,547;-0,936
"feignant";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"faucher";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"farcir";-0,67;8,738;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"faramineux";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"fanfare";0,369;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;0,095
"fanatisme";-0,67;-0,884;-0,393;-0,095;-0,673;8,207;-0,168;0,095
"faf";-0,67;2,746;1,268;-0,095;-0,673;-0,933;-0,168;0,095
"faculté";-0,67;-0,884;1,268;-0,095;0,365;2,521;-0,168;-0,936
"facon";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;8,18
"fachiste";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"facher";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"extraordinairement";0,369;-0,884;-0,393;-0,095;0,365;2,521;-0,168;-0,936
"externe";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"experience";-0,67;-0,884;-0,393;-0,095;4,114;2,521;-0,168;-0,936
"expat";0,369;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;2,51
"exonérés";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"exhiber";-0,503;-0,663;12,287;-0,071;-0,505;0,407;-0,126;-0,702
"excéder";-0,67;-0,884;-0,393;9,096;-0,673;-0,933;-0,168;8,18
"exceptionnellement";-0,67;-0,884;-0,393;9,096;0,365;2,521;-0,168;-0,936
"exagération";-0,67;0,129;-0,393;-0,095;0,365;2,521;-0,168;-0,936
"evil";-0,67;-0,884;-0,393;-0,095;23,783;-0,933;-0,168;-0,936
"even";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"evelyne";4,134;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"eurovision";-0,503;0,47;-0,294;-0,071;0,873;-0,7;-0,126;0,404
"euhhh";-0,67;2,746;-0,393;-0,095;-0,673;-0,933;4,547;0,095
"establishment";-0,67;-0,884;1,268;-0,095;-0,673;8,207;-0,168;-0,936
"eso";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"escorter";-0,67;-0,884;1,268;-0,095;-0,673;0,097;-0,168;2,51
"escalator";-0,67;0,129;-0,393;-0,095;11,92;-0,933;-0,168;-0,936
"escalader";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"entretuer";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"entre_temps";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"entonnoir";-0,67;0,129;1,268;-0,095;-0,673;-0,933;-0,168;2,51
"ensoleillé";-0,67;-0,884;-0,393;9,096;11,92;-0,933;-0,168;-0,936
"engorger";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"english";-0,503;-0,663;2,194;-0,071;-0,505;4,462;-0,126;-0,702
"encombrer";-0,67;-0,884;1,268;-0,095;-0,673;0,097;-0,168;2,51
"enclin";-0,67;-0,884;-0,393;9,096;-0,673;0,097;4,547;0,095
"enclave";0,369;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;-0,936
"encadrement";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;8,18
"emprunt";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;4,547;2,51
"empiler";-0,67;0,129;1,268;-0,095;-0,673;-0,933;-0,168;2,51
"empathique";-0,67;2,746;-0,393;-0,095;-0,673;-0,933;4,547;0,095
"emparer";-0,67;-0,884;8,289;9,096;-0,673;-0,933;4,547;-0,936
"emménager";-0,503;0,47;-0,294;-0,071;-0,505;-0,7;6,659;0,404
"emji_voiture_de_police";-0,503;0,47;2,194;12,755;-0,505;-0,7;-0,126;-0,702
"emji_voilier";0,369;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_tête_de_lapin";0,369;2,746;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"emji_symbole_d_interdiction";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"emji_surfeuse";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_surfeur";0,369;0,129;-0,393;-0,095;-0,673;2,521;-0,168;-0,936
"emji_statue_de_la_liberté";11,967;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"emji_signe_je_t_aime_peau_claire";0,879;0,47;-0,294;-0,071;0,873;-0,7;-0,126;-0,702
"emji_signe_appel_téléphonique_avec_les_doigts_peau_légèrement_mate";6,678;0,47;-0,294;-0,071;-0,505;-0,7;-0,126;-0,702
"emji_père_noël_peau_moyennement_claire";11,967;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"emji_prince";0,369;0,129;-0,393;-0,095;-0,673;0,097;4,547;-0,936
"emji_pomme_de_terre";0,369;2,746;-0,393;9,096;-0,673;-0,933;-0,168;-0,936
"emji_poignée_de_main_peau_légèrement_mate";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_plume";4,134;-0,884;-0,393;-0,095;-0,673;2,521;-0,168;-0,936
"emji_pleine_lune_avec_visage";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"emji_pilule";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;8,18
"emji_pieuvre";6,678;0,47;-0,294;-0,071;-0,505;-0,7;-0,126;-0,702
"emji_personne_qui_hausse_les_épaules_peau_moyennement_claire";-0,67;8,738;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"emji_personne_avec_la_paume_sur_le_visage_peau_mate";0,879;-0,663;-0,294;-0,071;-0,505;0,407;-0,126;0,404
"emji_personnage_féérique";11,967;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"emji_ok_peau_foncée";4,134;0,129;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"emji_main_qui_écrit_peau_claire";0,879;0,47;-0,294;-0,071;0,873;-0,7;-0,126;-0,702
"emji_main_avec_index_et_pouce_croisés_peau_claire";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"emji_jeu_vidéo";-0,67;-0,884;-0,393;-0,095;23,783;-0,933;-0,168;-0,936
"emji_homme_âgé";0,369;-0,884;-0,393;-0,095;0,365;0,097;4,547;-0,936
"emji_homme_qui_hausse_les_épaules_peau_foncée";-0,67;-0,884;8,289;-0,095;0,365;-0,933;-0,168;0,095
"emji_groin";4,134;2,746;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_femmes_avec_des_oreilles_de_lapin";11,967;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_femme_âgée_peau_claire";11,967;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_femme_qui_hausse_les_épaules_peau_mate";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;4,547;0,095
"emji_femme_paume_vers_le_haut_peau_moyennement_claire";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_drapeau_royaume_uni";-0,503;0,47;2,194;-0,071;-0,505;-0,7;-0,126;0,404
"emji_drapeau_kosovo";-0,67;-0,884;21,454;-0,095;-0,673;0,097;-0,168;-0,936
"emji_drapeau_de_golf";4,134;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;2,51
"emji_drapeau_arc_en_ciel";0,369;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;2,51
"emji_drapeau_allemagne";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_croix_orthodoxe";0,879;-0,663;-0,294;-0,071;-0,505;0,407;6,659;-0,702
"emji_cornes_avec_les_doigts_peau_moyennement_claire";11,967;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"emji_coeur_gris";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_coccinelle";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_cigarette";-0,503;0,47;-0,294;-0,071;0,873;-0,7;-0,126;0,404
"emji_chat_noir";11,967;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_casque";0,879;0,47;-0,294;-0,071;0,873;-0,7;-0,126;-0,702
"emji_bois";11,967;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"emji_banque";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"emji_bague";11,967;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"emji_alien";6,678;-0,663;2,194;-0,071;-0,505;-0,7;-0,126;-0,702
"emji_aile";4,134;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"eldorado";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"elastic";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"ehpad";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"efficience";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"efficacement";-0,67;-0,884;8,289;-0,095;-0,673;-0,933;4,547;0,095
"ecrire";-0,67;-0,884;-0,393;-0,095;0,365;8,207;-0,168;-0,936
"ecosse";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"east";0,369;-0,884;1,268;-0,095;0,365;0,097;-0,168;-0,936
"détraqué";-0,67;0,129;-0,393;-0,095;4,114;0,097;-0,168;-0,936
"détournement";-0,67;0,129;1,268;-0,095;-0,673;0,097;-0,168;0,095
"déterminant";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;-0,168;2,51
"déséquilibrer";-0,67;-0,884;-0,393;40,195;-0,673;-0,933;-0,168;2,51
"déshumaniser";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;4,547;-0,936
"déshumanisation";-0,67;-0,884;8,289;-0,095;0,365;-0,933;-0,168;0,095
"dérision";-0,67;-0,884;1,268;-0,095;-0,673;2,521;4,547;-0,936
"déraper";-0,67;-0,884;8,289;-0,095;-0,673;2,521;-0,168;-0,936
"déraisonnable";11,967;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"dépuis";-0,67;-0,884;1,268;9,096;-0,673;0,097;-0,168;0,095
"dénominateur";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;4,547;0,095
"dénicher";11,967;-0,884;1,268;-0,095;-0,673;-0,933;-0,168;-0,936
"démo";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"déloger";-0,67;-0,884;1,268;-0,095;0,365;0,097;4,547;-0,936
"délicatesse";0,369;-0,884;-0,393;-0,095;0,365;-0,933;21,85;-0,936
"délaissé";-0,67;-0,884;1,268;40,195;0,365;-0,933;-0,168;-0,936
"déjouer";-0,67;-0,884;8,289;-0,095;0,365;-0,933;-0,168;0,095
"dégueu";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"défini";-0,67;-0,884;1,268;-0,095;-0,673;-0,933;-0,168;8,18
"défavorable";-0,67;-0,884;1,268;-0,095;-0,673;0,097;-0,168;2,51
"défaillance";-0,503;-0,663;-0,294;-0,071;-0,505;0,407;-0,126;4,446
"décousu";-0,67;-0,884;-0,393;-0,095;-0,673;8,207;-0,168;0,095
"découdre";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;4,547;0,095
"déconseiller";-0,67;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;8,18
"décomplexée";-0,503;-0,663;-0,294;-0,071;0,873;4,462;-0,126;-0,702
"décolleté";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"déchiqueter";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"décence";-0,67;-0,884;-0,393;-0,095;4,114;0,097;-0,168;0,095
"décapitation";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"décadent";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;52,08;-0,936
"déblatérer";-0,67;-0,884;1,268;-0,095;-0,673;2,521;-0,168;0,095
"débauche";-0,67;-0,884;-0,393;-0,095;23,783;-0,933;-0,168;-0,936
"dyslexique";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"dvd";0,369;0,129;-0,393;-0,095;-0,673;0,097;-0,168;0,095
"dunning";-0,67;-0,884;-0,393;-0,095;-0,673;17,153;-0,168;-0,936
"dune";-0,67;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;2,51
"dun";-0,67;-0,884;-0,393;-0,095;-0,673;17,153;-0,168;-0,936
"dreyfus";-0,503;-0,663;30,572;-0,071;-0,505;-0,7;-0,126;-0,702
"drap";-0,67;-0,884;-0,393;-0,095;4,114;-0,933;4,547;0,095
"dramatiser";-0,67;-0,884;-0,393;-0,095;11,92;-0,933;4,547;-0,936
"dragueur";-0,67;2,746;-0,393;-0,095;-0,673;-0,933;4,547;0,095
"doudou";-0,67;8,738;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"doublement";-0,67;-0,884;1,268;-0,095;0,365;-0,933;-0,168;2,51
"dorer";-0,67;-0,884;1,268;-0,095;0,365;2,521;-0,168;-0,936
"doo";0,369;2,746;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"donateur";-0,503;-0,663;-0,294;-0,071;-0,505;4,462;-0,126;0,404
"dlc";0,369;0,129;-0,393;-0,095;-0,673;-0,933;-0,168;2,51
"distraire";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;8,18
"distorsion";-0,67;-0,884;1,268;-0,095;-0,673;-0,933;-0,168;8,18
"distingué";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"dispute";-0,67;8,738;-0,393;-0,095;-0,673;0,097;-0,168;-0,936
"diplomate";-0,67;-0,884;1,268;-0,095;-0,673;-0,933;-0,168;8,18
"dinde";-0,67;0,129;-0,393;-0,095;-0,673;2,521;-0,168;0,095
"diktat";-0,503;-0,663;-0,294;-0,071;-0,505;12,864;-0,126;-0,702
"differents";-0,67;-0,884;-0,393;-0,095;0,365;2,521;-0,168;0,095
"diffamatoire";-0,67;-0,884;-0,393;-0,095;0,365;8,207;-0,168;-0,936
"diff";-0,503;-0,663;-0,294;-0,071;-0,505;-0,7;6,659;4,446
"did";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"diagnostique";-0,67;-0,884;-0,393;-0,095;0,365;2,521;-0,168;0,095
"deutsch";-0,67;2,746;-0,393;-0,095;0,365;-0,933;-0,168;0,095
"despote";-0,67;-0,884;-0,393;-0,095;0,365;0,097;-0,168;2,51
"dernieres";-0,67;0,129;-0,393;-0,095;11,92;-0,933;-0,168;-0,936
"dermatologue";-0,67;0,129;-0,393;-0,095;0,365;-0,933;-0,168;2,51
"denis";-0,503;-0,663;-0,294;-0,071;6,65;-0,7;-0,126;0,404
"democratie";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"demi_tarif";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"demi_million";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"demeurer";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"delocaliser";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"del";4,134;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;-0,936
"degeulasse";0,369;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;0,095
"deg";-0,67;2,746;-0,393;-0,095;-0,673;0,097;-0,168;0,095
"definition";-0,67;0,129;-0,393;-0,095;-0,673;0,097;-0,168;2,51
"deferle";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"deep";-0,67;-0,884;-0,393;-0,095;0,365;0,097;4,547;0,095
"dedieu";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"dca";-0,67;-0,884;8,289;-0,095;-0,673;0,097;-0,168;0,095
"davoir";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;4,547;0,095
"darmanin";-0,67;2,746;-0,393;-0,095;-0,673;2,521;-0,168;-0,936
"dangereusement";-0,67;-0,884;-0,393;-0,095;4,114;0,097;-0,168;0,095
"damme";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"cétose";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;-0,168;2,51
"cétait";-0,67;0,129;-0,393;-0,095;4,114;0,097;-0,168;-0,936
"césar";-0,503;0,47;2,194;-0,071;0,873;-0,7;-0,126;-0,702
"célébrité";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;4,547;0,095
"cyber";-0,503;-0,663;-0,294;-0,071;6,65;0,407;-0,126;-0,702
"cuve";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"cumulus";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;8,18
"culer";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"culasse";0,369;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;2,51
"cucu";-0,67;8,738;-0,393;-0,095;-0,673;-0,933;-0,168;0,095
"crêpe";-0,67;2,746;-0,393;-0,095;0,365;-0,933;-0,168;0,095
"crânien";-0,67;-0,884;-0,393;-0,095;-0,673;2,521;-0,168;2,51
"cryptomonnaie";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"crs";-0,67;-0,884;1,268;-0,095;-0,673;2,521;-0,168;0,095
"croûte";-0,67;2,746;-0,393;-0,095;-0,673;0,097;-0,168;0,095
"croquer";11,967;-0,884;-0,393;9,096;-0,673;-0,933;-0,168;-0,936
"croisement";-0,67;0,129;-0,393;-0,095;0,365;0,097;-0,168;0,095
"cristo";0,369;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;0,095
"crimée";-0,67;-0,884;40,763;-0,095;-0,673;-0,933;-0,168;-0,936
"creer";-0,67;-0,884;1,268;9,096;0,365;-0,933;-0,168;0,095
"craquant";4,134;0,129;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"crampe";-0,67;18,102;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"couz";11,967;-0,884;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"courtois";-0,67;-0,884;-0,393;-0,095;0,365;8,207;-0,168;-0,936
"couramment";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;8,18
"couette";-0,67;8,738;-0,393;-0,095;0,365;-0,933;-0,168;-0,936
"coté";-0,67;-0,884;-0,393;-0,095;4,114;-0,933;4,547;0,095
"costaud";0,369;-0,884;-0,393;-0,095;0,365;0,097;4,547;-0,936
"cosmos";-0,67;-0,884;-0,393;-0,095;0,365;2,521;-0,168;0,095
"corsier";-0,503;4,774;-0,294;-0,071;-0,505;-0,7;-0,126;0,404
"cornu";-0,67;2,746;-0,393;-0,095;0,365;-0,933;4,547;-0,936
"convenablement";-0,67;-0,884;-0,393;-0,095;-0,673;8,207;-0,168;0,095
"convenable";-0,67;-0,884;-0,393;-0,095;0,365;0,097;21,85;-0,936
"contrebande";-0,67;-0,884;1,268;-0,095;-0,673;0,097;-0,168;2,51
"contrarier";-0,67;-0,884;-0,393;-0,095;0,365;0,097;-0,168;2,51
"contracter";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"continuité";0,369;-0,884;1,268;-0,095;-0,673;0,097;4,547;-0,936
"continuellement";-0,67;-0,884;-0,393;-0,095;0,365;-0,933;4,547;2,51
"contenant";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"contaminant";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
"consécutif";-0,67;-0,884;-0,393;-0,095;4,114;-0,933;-0,168;2,51
"constance";0,879;4,774;-0,294;-0,071;-0,505;-0,7;-0,126;-0,702
"consentant";-0,67;0,129;-0,393;-0,095;4,114;-0,933;4,547;-0,936
"conjointement";6,678;-0,663;-0,294;-0,071;-0,505;-0,7;-0,126;0,404
"confus";-0,67;-0,884;-0,393;9,096;-0,673;0,097;4,547;0,095
"confrérie";23,866;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;-0,936
"confortablement";-0,67;0,129;1,268;-0,095;4,114;-0,933;-0,168;-0,936
"confirmé";-0,67;-0,884;8,289;-0,095;-0,673;0,097;-0,168;0,095
"confinements";-0,67;-0,884;-0,393;9,096;0,365;-0,933;-0,168;2,51
"concis";-0,67;-0,884;1,268;-0,095;-0,673;2,521;-0,168;0,095
"concierge";-0,67;-0,884;1,268;-0,095;11,92;-0,933;-0,168;-0,936
"compère";-0,67;0,129;-0,393;-0,095;0,365;0,097;4,547;-0,936
"compromettre";-0,67;-0,884;21,454;-0,095;-0,673;-0,933;-0,168;0,095
"comportemental";-0,67;-0,884;-0,393;-0,095;-0,673;0,097;-0,168;8,18
"complaire";-0,67;-0,884;-0,393;-0,095;0,365;8,207;-0,168;-0,936
"commissaire";0,369;-0,884;-0,393;-0,095;4,114;-0,933;4,547;-0,936
"commentes";-0,67;-0,884;-0,393;-0,095;-0,673;8,207;4,547;-0,936
"comedie";-0,67;2,746;-0,393;-0,095;0,365;0,097;-0,168;-0,936
"combiné";-0,67;-0,884;-0,393;-0,095;-0,673;-0,933;-0,168;17,105
