"";"classe 1";"classe 2";"classe 3";"classe 4"
"-*hry_rv_tsh";1;1;1;0,308
"-*saithejuice";1;1;0,494;0,978
"-*wilou89116";1;1;1;0,308
"*i_0236";1;0;1;0,273
"-*mariesiegenthaler";1;0;1;1
"-*favre_mael";1;1;1;0,308
"-*allfordiallo";1;1;1;0,308
"-*micmike86";1;1;0,494;0,978
"-*olj004";1;1;1;0,308
"*i_0237";0;0,463;1;1
"*postComments_503";0;0,463;1;1
"*postReposts_242";0;0,463;1;1
"*commentLikes_157";0,231;1;0,494;1
"-*chryskinny";1;1;1;0,308
"-*eva_schneider123";1;1;1;0,041
"-*sandrinevolonterio";1;0;1;1
"-*ydo71";1;1;0,494;0,978
"-*marika_bjh";1;1;1;0,308
"-*thyanaraiba15_06_89";0,702;1;0,334;1
"-*yass8419";1;1;1;0,308
"-*neguinhocacau";1;1;1;0,041
"-*cassy_27_04";1;1;1;0,308
"-*delphineduvar";0,031;1;1;1
"-*maxi_uumm";0,231;1;1;0,978
"-*indiretta14";1;0;1;1
"-*benjamin_de_bast";0;1;1;1
"-*nadvk7";0,013;0,124;1;1
"-*34miamalo";0,002;1;1;1
"-*goyzillla";0,478;1;1;0,541
"-*leilabelleemann";1;1;1;0,308
"-*sarahnaal";0,031;1;1;1
"-*kaiserinhelgavoneinhorn";1;1;1;0,308
"-*pepetecretton";1;1;0,111;1
"-*beaumontjuliede";1;1;1;0,308
"-*florestan_roy";1;1;0,111;1
"-*jacklm89";1;1;0,494;0,978
"-*moniicafleury";1;1;0,494;0,978
"-*manonmauduy";0,002;1;1;1
"-*muki_hasaj";1;0,004;1;0,978
"-*evane_kossath";0,031;1;1;1
"-*emina_sunj";1;1;0,111;1
"-*evankn_74";1;1;1;0,149
"-*bachar_jendoubi";0,031;1;1;1
"-*carolinekaamanen";1;1;1;0,308
"-*_azy_04";0,231;1;1;0,978
"-*elenamilo69";1;1;1;0,308
"-*stefania663366";0;1;1;1
"-*moonstrips";1;1;1;0,308
"-*yanntieche";1;1;0,111;1
"-*dudul_81";1;1;0,111;1
"-*ma_lik3";1;0,067;1;0,299
"-*donya_fardaws";1;1;1;0,308
"-*kb9youns";0,031;1;1;1
"-*marcuzli";1;1;1;0,308
"-*zinnepmazouz";1;0,004;1;0,978
"-*e_sandoz_prive";0;1;1;1
"-*_durimd";0,702;0;1;1
"-*victoire_179";1;1;0,494;0,978
"-*ariel_yacob_";0,031;1;1;1
"-*flavix_schl";1;1;0,494;0,978
"-*deb_girltravel";1;1;0,024;1
"-*anashadni";1;0;1;1
"-*miriamtorrejana";1;0;1;1
"*i_0238";1;0,201;1;0,076
"-*julie_writeforit";1;1;0,494;0,978
"-*anthoejio";1;0;1;1
"-*rono_1220";1;1;1;0,077
"-*rokhayadiallo";1;1;1;0,308
"*i_0239";0,001;1;1;0,665
"*postComments_88";0;1;1;1
"-*rockpsychenfullhd";1;1;1;0,308
"-*jessicannelle";1;1;1;0,308
"-*marc_dark_horse";0,031;1;1;1
"-*wuluigi";0,231;1;1;0,978
"-*mohammad_1208k";0,002;1;1;1
"-*mustotiziana";0,231;1;1;0,978
"-*claudiadessolis";1;1;1;0,149
"-*el_sa_lx";1;1;1;1
"-*susribs";1;1;1;0,002
"-*brahmane_prana";0,026;1;1;1
"-*jardifra";1;1;0,334;0,969
"-*elisa_adr";0,031;1;1;1
"-*gumiho_yeowang";1;1;1;0,308
"-*free_mob_02";0,231;1;0,494;1
"*i_0240";1;0,977;0;1
"*postDate_28-10-2025";0;0,917;1;1
"-*mini_aimie";1;1;0,111;1
"-*adrienpretre";1;1;0,024;1
"-*explorerfoodie";1;1;1;0,299
"-*simeonprimavera";0,231;1;0,494;1
"-*giannuzziguido";1;1;0,111;1
"-*vibb_3311";1;1;0,111;1
"-*neroacuro";1;1;1;0,308
"-*bluemoon_furry_femboy_";1;1;1;0,308
"-*gerosalaurence";1;0,001;0,237;1
"*i_0241";1;1;0;1
"-*gaby_bkz";1;1;1;0,308
"-*freego_ch";1;0;1;1
"-*julien_berberat";1;1;0,494;0,978
"-*liloooou";1;1;0,111;1
"-*la_chnille";1;1;0,494;0,978
"-*associationnouveaudepart2021";1;1;1;0,149
"-*stephnerny";1;1;0,139;1
"-*deoliveiraangelique";1;1;0,024;1
"-*il_biolocale";1;1;0,111;1
"-*blake_old_team";1;1;0,334;0,969
"-*francoise_augsburger";1;1;0,111;1
"-*maylonore";1;1;0,111;1
"*i_0242";0;1;1;1
"-*mahesh_cp9";0,031;1;1;1
"-*fawkesnews94";1;1;1;0,308
"-*yussi_nino";0,031;1;1;1
"-*olivier_miclo";0,031;1;1;1
"-*annaarchipelag";0;1;1;1
"*commentLikes_283";0,002;1;1;1
"-*aigloneliya";0,031;1;1;1
"-*jayeon_ui";1;1;1;0,308
"-*mukwendem";0,031;1;1;1
"-*florianb0u";1;1;1;0,149
"-*caroline_poetesse";1;1;1;0,308
"-*asagalsarita";0,478;0,024;1;1
"*commentLikes_352";0,031;1;1;1
"-*martinszybka";0,031;1;1;1
"-*najetsahraoui";0,031;1;1;1
"-*robinhlbd";1;1;0,985;0,668
"-*ribeiro_lucio";0,002;1;1;1
"-*leoc88";1;1;0,111;1
"-*daliboy49";0,231;1;1;0,978
"-*mhheidarpoor";0,231;1;0,494;1
"-*thamarcg";1;1;1;0,308
"-*bdvrobert";0,031;1;1;1
"-*emina_ademovic";0,031;1;1;1
"-*s_king1007";1;1;1;0,308
"-*luisch_";1;1;1;0,308
"*i_0243";1;1;1;0,116
"*postLikes_9500";1;1;0,001;0,882
"-*mgdelay";0,231;1;1;0,978
"-*lepoupi";1;1;1;0,308
"-*elea_lautre_bout_de_lunivers";1;1;1;0,308
"*commentLikes_350";1;1;1;1
"*i_0244";1;0;1;1
"*postLikes_39300";1;0;1;1
"*postComments_261";1;0;0;1
"*postReposts_594";1;0;1;1
"*commentLikes_811";0,031;1;1;1
"-*migros_ch_fr";0,031;1;1;1
"-*chicandswiss";1;1;0,111;1
"-*julio_v15";1;0;1;1
"-*rtscouleur3";1;1;1;1
"-*ethanmorier_gif";1;1;1;1
"-*emypreston";1;0,004;0,494;1
"-*noahyakuzebonvin_11";1;0;1;1
"*commentLikes_455";1;0;1;1
"-*vincentbossel";1;0;1;1
"-*loganwintercunninghamm";1;1;0,111;1
"-*arthur_harsch";1;1;1;1
"-*nathoknew";1;1;0,111;1
"-*johannaberuben";0,031;1;1;1
"-*peccable_ch";1;1;1;1
"-*bertrandevequoz";1;0;0,845;1
"-*marinakocher";1;1;1;1
"-*made_in_swisss";1;1;1;1
"-*sxd_cath";1;0,024;1;0,541
"-*trikar22";1;1;1;0,308
"-*myrcemusic";1;1;1;0,308
"*commentLikes_208";1;1;1;0,077
"-*cristi_espana";1;1;1;0,308
"-*mentatek";1;1;1;0,308
"-*jerry_kahn";1;1;1;1
"-*s3amy";1;1;1;1
"*commentLikes_800";1;1;0,111;1
"-*horacedsp";1;1;1;0,308
"-*je_rey_miedepain";1;1;1;1
"-*lau_hurtado_";1;1;1;0,308
"-*simon_coderey";1;1;0,237;1
"-*heloise_bron";1;1;0,111;1
"-*iamxenia77";1;0;1;1
"-*iceagle_";1;1;0,111;1
"-*tristanbarras";1;1;1;0,308
"-*erwan_crca";0,031;1;1;1
"-*avantuyll";1;1;1;0,308
"-*_isquatbro";1;0;1;1
"-*_aureliee47";1;1;1;0,308
"-*nacarat_py";1;1;1;1
"-*yasser_bl_";1;1;1;1
"-*le_gardemanger";0,031;1;1;1
"-*cay_clemence";1;0;1;1
"-*emjicruz";1;0;1;1
"-*lemutzfab";1;1;1;0,308
"-*niyatomi";1;1;1;1
"-*analogconnection";1;1;1;1
"-*swisskiz";1;1;0,111;1
"-*aline83";1;1;1;1
"-*camillcaze";1;1;1;1
"-*bulledechampagne";1;1;1;0,308
"-*aud_2205";1;1;1;0,308
"-*th_omas7318";1;0;1;1
"-*vionnetjulien";0,031;1;1;1
"-*danutah_";1;1;0,111;1
"-*k_r_s_hardmusic";1;1;0,111;1
"-*furst_heidi";1;1;0,111;1
"-*_mattitiana_";1;0;1;1
"-*virgin_ale";1;1;1;1
"-*daph_gva";1;1;1;0,308
"-*salma_fms";1;1;1;0,308
"-*gabi_gabouche03";1;1;1;0,308
"-*instamandiiiiiiine";1;0;1;1
"-*alinerufer";1;1;1;0,308
"-*louisecachat";1;1;1;1
"-*flo_flo_1920";1;1;0,111;1
"-*courtois_david";0,031;1;1;1
"-*jehane_trb_";1;0;1;1
"-*laetilicious_ch";1;0;1;1
"-*mathu_0701";1;0;1;1
"-*raph_pitpit";1;0;1;1
"*i_0245";1;0,19;1;0,963
"-*actacchini";1;0;1;1
"-*saswoom";1;1;0,111;1
"-*jasmin_association";1;1;1;0,308
"*i_0246";1;1;0,557;0,15
"-*dandis_53";1;1;1;0,308
"-*della_sentaa";1;1;0,494;0,978
"-*nolan_12_32_06";1;1;1;0,308
"-*medaliesse";1;1;0,111;1
"-*tiziana_amt";1;1;1;0,308
"-*________annaa_________";1;1;0,845;0,541
"-*vera_froufe_gomes_magerand";1;1;0,003;1
"-*coralie_gillieron";1;1;1;0,308
"-*genixsecuritygroup";1;1;1;0,149
"-*braun_stephane";1;1;1;0,308
"-*king_lazz";0,031;1;1;1
"-*elsa_quirante";1;1;0,111;1
"-*dialarme";1;1;0,111;1
"*i_0247";1;0,26;0,985;0,668
"-*nirms_photo";1;1;1;0,149
"-*adventures_with_my_k9s";1;0;1;1
"-*haruchan_francais";1;1;1;0,308
"-*colinecottier";1;1;0,111;1
"-*al_pauchon";1;1;1;0,308
"*i_0248";1;1;1;0,003
"-*lololembo";1;1;1;0,308
"-*chriisten";1;1;1;0,308
"-*natharoberts";1;1;1;0,308
"-*lux_dri";0,031;1;1;1
"-*barbara_chevalier";0,031;1;1;1
"-*cocomoonmermaid";1;1;1;0,308
"-*s_ibrahhh";0,031;1;1;1
"-*nn_prism";1;1;1;0,308
"-*joz_zyy_43";1;1;0,111;1
"-*cygnus_loop_nebula";1;1;0,111;1
"*i_0249";0;1;1;1
"*postComments_492";0;1;1;1
"*postReposts_94";0;1;1;1
"*commentLikes_476";0,031;1;1;1
"-*hockeyboomer88";0,001;0,534;1;1
"-*michgerabensimikeregasiben";0,013;1;1;1
"*commentLikes_362";0,478;1;1;0,541
"-*danielegay2021";0,231;1;1;0,978
"-*arthur_rgln";1;1;1;0,308
"-*nico_lepot";0,031;1;1;1
"-*yohann_pyt7";0,002;1;1;1
"-*rayane_sawyer34";1;1;0,111;1
"-*trying_while_surviving";0,031;1;1;1
"-*david_gnouf";1;1;0,111;1
"-*idk_zzz_tv2000";0,231;1;1;0,978
"-*ismail_zark";0,231;1;1;0,978
"-*ines_marthaler";1;1;1;0,308
"-*omar_syii";1;1;1;0,308
"-*amelaiidivorne";0,026;1;0,845;1
"-*bellahcensoumia";0,031;1;1;1
"-*ja_rh_813";0,031;1;1;1
"-*damorani";0,003;1;1;1
"-*cherifa__gr";1;1;1;0,149
"-*c_ds_";1;1;1;0,308
"-*jenny87cf";1;1;1;0,308
"-*username1292748";0,231;1;1;0,978
"-*daniele_be33";0,031;1;1;1
"-*aminedjahed552";0,231;0,004;1;1
"-*nad_c73";0;1;1;1
"-*alz_vap";0,031;1;1;1
"-*mo_yoors";1;1;0,845;0,541
"-*sibylle_rupprecht_sexo";0,031;1;1;1
"-*fayferahi";0,031;1;1;1
"-*bouchrababouche";1;1;1;1
"-*isacodabompiani";1;1;1;1
"-*katia_nardi02";0,031;1;1;1
"-*jahmyy";1;1;1;0,308
"-*mowbaby";1;1;1;0,308
"-*dany_myself";1;1;1;1
"-*shemsedin_kastrati";1;1;1;1
"-*guyot_david_";1;1;1;0,308
"-*celia21177";1;1;1;0,308
"*i_0250";1;1;1;0
"-*joekasse34";1;0,067;1;0,299
"-*topito_";1;1;1;0,308
"-*kakampcha";1;1;1;0,308
"*commentLikes_271";0,478;1;0,845;1
"-*zilan_nanto";1;1;0,494;0,978
"-*arcoiris_academie";1;1;1;0,308
"-*ful_gence";1;1;1;0,308
"-*jenny_amacker";1;1;1;0,308
"-*eli_and_egas";1;1;0,237;0,963
"-*up_in_the_sky_h2o";1;1;1;0,149
"-*mamamelllie";1;1;1;0,308
"-*shivaraou";1;1;1;0,308
"-*zahoananas";0,003;1;1;1
"-*eliebarbosafernandes";1;1;0,494;0,978
"-*batmaid";1;1;0,111;1
"-*leacorlay";1;1;1;0,308
"-*char__lotte_13";1;1;1;0,308
"-*madamebourgault";1;1;1;0,308
"*i_0251";1;1;0,001;1
"-*shai_halimi_vevo";1;1;0,494;0,978
"*i_0252";1;0,342;1;0,106
"-*le_pecheur_francais1";1;1;1;0,308
"-*garryjfoxone";1;1;1;0,308
"-*admisa_moreira";1;1;1;0,149
"-*laulig7";1;1;1;0,308
"-*adri_taz";1;1;1;0,308
"*i_0253";1;1;0;1
"*postReposts_45";1;1;0;1
"*postDate_29-10-2025";0;0,639;1;1
"*commentLikes_191";1;1;0,334;0,969
"-*lemontkorab";1;1;1;0,149
"-*chris___heeney";1;1;0,111;1
"-*isclna";1;1;0,111;1
"-*maximilien_ldc";1;1;0,111;1
"-*christophevida";1;1;1;0,308
"*i_0254";1;1;1;0
"*postComments_248";0;1;1;0,287
"*commentLikes_293";1;1;1;0,308
"-*_ponzettajf_";1;1;1;0,149
"-*leaag__";1;1;1;0,308
"-*jean_marck3080";0,316;1;1;0,388
"-*emilia_wildlife";0,026;1;1;1
"-*u_g_o";1;1;1;0,077
"-*dessibourg";1;1;1;0,308
"-*tonton_prive";1;1;1;0,308
"-*kevinjordil";1;1;0,111;1
"*commentLikes_525";1;1;1;0,308
"-*agua__seca";1;1;1;0,149
"-*y_l_b____";1;1;1;0,308
"-*jordi_nieriker_2003";1;1;0;1
"-*marek_1103";1;1;1;0,308
"-*arliarlou";1;1;0,139;1
"-*gclar1974";0,031;1;1;1
"-*_hestern_";1;1;1;0,149
"-*wmsmith";1;1;1;0,077
"-*basto__s";1;1;1;0,308
"-*maxharvey_music";1;1;1;0,308
"-*loris_amz";1;1;0,111;1
"-*vabounette";1;1;0,111;1
"-*manddariine";1;1;1;0,041
"-*ch_petit_ch";1;1;1;0,308
"-*vincent_magnenat";1;1;1;0,308
"-*ingrid_sciortino";1;0;1;1
"*i_0255";1;0,319;1;0
"*postComments_121";1;1;1;0
"-*dzhozi_shtaynveyler";1;1;1;0,077
"-*got_ol";1;1;1;0,149
"*commentLikes_217";1;1;1;0,308
"-*rndm_bouin";1;1;1;0,308
"-*maburgener";1;1;0,494;0,978
"-*laurenceremillet";1;1;1;0,308
"-*fouinka";1;1;1;1
"-*leandro241110";1;1;1;1
"-*bastienfrx";1;1;1;0,308
"-*nathan__jlt";1;1;1;0,308
"-*sb_ngl";1;1;1;0,308
"-*1312acab_smile_thanks_to_drugs";1;1;1;0,149
"-*cedric_16k";1;1;0,111;1
"-*_j_h_a_nn_";1;1;1;0,308
"-*ilan_4nero";0,031;1;1;1
"*commentLikes_539";1;1;1;0,308
"-*francis_gogniat";1;0;1;1
"-*olivaillant";1;1;1;0,308
"-*nakimi_ch";1;1;1;0,308
"-*lepetitreporteur";1;1;0,494;0,978
"-*sannfru_";1;1;1;0,308
"-*vitali_luca";1;0,124;1;0,166
"-*jon_4lbch";0,031;1;1;1
"*i_0256";0;1;1;1
"*postReposts_188";0;1;1;1
"-*ditiii_j";0,031;1;1;1
"-*supa_kko";1;1;1;0,308
"-*0x_spike";0;1;1;1
"-*remi_siegenthaler";1;1;0,845;0,541
"-*mylab_aart";0,031;1;1;1
"-*steph_dasilva_";0,231;1;1;0,978
"-*the_new_dgi";1;1;0,111;1
"-*cheikhatsg";0,031;1;1;1
"-*kiokirua";1;1;1;0,308
"-*real_ali_pacino";1;1;1;0,308
"-*ngkma";0,031;1;1;1
"-*adennzbn";0,031;1;1;1
"-*anne_kohsamui";0,031;1;1;1
"-*miche901";0,893;1;1;0,166
"-*johannaoberli";1;1;1;1
"*i_0257";1;0,005;1;0,094
"-*fpv1on1training";1;1;1;0,308
"-*patrickconstantin4";1;1;1;0,308
"-*christophe_berse";1;0;1;1
"-*_zinesss_";1;0;1;1
"-*patoche_gva";1;1;1;0,308
"-*inconnu21217";1;1;0,111;1
"*i_0258";1;0;1;1
"-*kevingermanier";1;0;1;1
"-*jaimepaslesdimanches_ch";1;1;1;1
"-*iampetite7";1;1;1;0,308
"-*strappazzon_s";1;0;1;1
"-*martine_moudon";1;0;1;1
"-*nad4creation";1;0;1;1
"-*chappuisb";1;0;1;1
"-*hadljohanna";1;0;1;1
"-*annefrancegivel";1;0;1;1
"-*killianrod25";1;0;1;1
"-*laurence_mrtnn";1;0;1;1
"-*swisssmilejourney";1;1;1;0,308
"-*bryan_gendre";1;0;1;1
"-*mylikyou";1;1;1;0,308
"*i_0259";0;1;1;1
"-*isabellepiaget";0;1;1;1
"-*saarah_ettoi";1;1;0,111;1
"-*serizawa_photography";0,231;1;1;0,978
"-*lemec_aigri";0,231;1;0,494;1
"-*entaunyeau";1;1;1;0,308
"*i_0260";1;1;0;1
"-*william_francisco_music";1;0;1;1
"-*peauleau";1;1;0,494;0,978
"-*lloki_lloko";1;1;1;0,308
"*i_0261";1;0,4;0,735;0,696
"*postLikes_21400";1;0,4;0,735;0,696
"*postReposts_110";1;1;0;1
"-*le_tintin_du_rail";1;1;1;0,308
"-*lindita_b88";1;0;1;1
"-*josephsalas_pro";1;1;1;0,308
"-*salomeee_s";1;1;1;0,308
"*i_0262";0;0,885;1;1
"*postComments_373";0;0,885;1;1
"*postReposts_168";0;0,885;1;1
"-*pamcosta_swiss";0,893;1;1;0,166
"-*malo_bineau";1;1;1;0,308
"-*ifmoniz_ark";1;1;1;0,308
"-*ab_onesss";0,031;1;1;1
"-*ju_ba_12";1;1;1;0,299
"-*mcsapiinhodazlofc";0,231;1;1;0,978
"-*claudiabassitt";0,031;1;1;1
"-*ribsgab";1;0,26;0,09;1
"*commentLikes_196";0,702;1;0,334;1
"-*leenamameihei";1;0,4;1;0,017
"-*yhonigrc";0,478;1;0,845;1
"-*samourelle";0,091;1;1;0,969
"-*sra_amelia";0,031;1;1;1
"-*raposo_bru";0,031;1;1;1
"-*pereira_dneves";0,031;1;1;1
"-*rellik_bjj";1;1;1;0,308
"-*pierrotleblaireau";0,003;1;1;1
"-*crankcelso";0,589;1;1;0,957
"-*mateuspatriciojj";0,003;1;1;1
"-*xnx_1917";1;1;0,003;1
"-*axellflavio";1;0,004;0,494;1
"-*antoinepitteloud";0,478;1;0,845;1
"-*adrianamalacari";1;1;1;0,308
"-*jonas_fg";0,231;1;1;0,978
"-*_mariakohn_";0,031;1;1;1
"-*danyfiity";0,031;1;1;1
"-*_lanye_e";0,702;0,067;1;1
"-*joha_nnes2527";0;1;1;1
"-*moraispaulo65";1;0;1;1
"-*daniel_goiano86";1;1;1;0,149
"-*karlathais1";1;1;1;0,308
"-*lima_ivan";0,231;1;1;0,978
"-*geovanamader";0,231;1;1;0,978
"-*dostos__";0,231;1;1;0,978
"-*paty_tricia";0,478;1;1;0,541
"-*andreia_duracak";0,231;1;1;0,978
"-*jimmypimp";1;1;1;0,308
"-*tawfikmarius";0,031;1;1;1
"-*hellen_ballestra";0;1;1;1
"-*by_rita_fiuza_fashion_bigger";0,031;1;1;1
"-*suleimamendes";1;0;1;1
"-*filipe_bianchi";0,031;1;1;1
"-*lucianaguedesteixeiraleite";1;1;1;1
"-*l_r_s26";1;1;1;0,308
"-*j_arthurcandido";1;1;1;0,308
"-*casaecocatu_praia_da_lages";0,031;1;1;1
"-*lulinden7";1;1;1;0,308
"-*ivson_bastos_bjj";1;1;1;0,308
"-*izabelsilva1312";0,031;1;1;1
"-*miss_nesz";0,231;1;1;0,978
"-*mgmjimenez";0,231;1;1;0,978
"-*nannou_ab";1;1;1;0,299
"-*tua_vtn_986";1;1;0,003;1
"-*chaleip0x3ur";0,231;1;1;0,978
"-*basadonna";0,031;1;1;1
"-*julyanedesantana";1;1;1;0,308
"-*djdonmorenoshowswiss";0,031;1;1;1
"-*ornel_in_stagram";1;1;1;0,308
"-*carolamarogarrido";0,031;1;1;1
"-*nerisvitoraci";1;1;1;0,308
"-*aml_sabr_mrt";1;1;1;0,308
"-*witillam";0,231;1;1;0,978
"-*andersonganzaroli";1;1;1;0,308
"-*boris_rere";1;1;0,111;1
"-*thiagoladeiraidiomas";1;1;1;0,308
"-*ellacoteouest";0,478;1;1;0,541
"-*kelly_viret";1;1;0,494;0,978
"-*karlkakao";1;0;1;1
"-*pathorando";1;1;1;0,308
"-*originalmaniac_tattoo";1;1;1;0,308
"-*dmmma__";1;1;1;0,308
"-*asl_tt49";0,702;1;1;0,299
"-*rod_saraiva";0,031;1;1;1
"-*denylamark23";0,031;1;1;1
"-*jeff_la_tour";1;1;1;0,308
"-*gomezi__";0,031;1;1;1
"-*vardaralil";1;1;1;0,308
"-*natiluzka";1;1;0,845;0,541
"*i_0263";0;1;1;1
"-*aw_ay74";0,231;1;1;0,978
"-*caftanvintage__";0,478;1;1;0,541
"-*r0jo_07";1;1;1;0,077
"-*mohcine_ar12";0,231;1;0,494;1
"-*redman_voyage_";0,031;1;1;1
"-*brillance_suisse";0,231;1;0,494;1
"*i_0264";1;1;0,205;0,715
"-*gbourquin";1;1;1;0,308
"*i_0265";1;1;0,001;1
"*postDate_30-10-2025";1;1;0,564;0,001
"-*hosseindina";1;1;0,038;1
"-*i_mtome";1;1;0,111;1
"-*cloderoh";1;1;1;0,308
"-*erik_overtask";1;1;0,494;0,978
"-*recyclatelier_sylvie";1;1;1;0,308
"-*capucine_0703";1;1;1;0,308
"*i_0266";0,017;1;1;1
"-*yokedean_01";1;1;0,494;0,978
"*i_0267";1;0,521;0;1
"*postComments_106";1;0,521;0;1
"*commentLikes_204";1;1;0,001;1
"-*vic_pall";1;1;0,001;1
"-*sonia78th";1;1;0,139;1
"-*amalbay22";1;1;0,009;1
"-*pborloz";1;1;0,038;1
"-*b__marti";1;1;0,111;1
"-*john_familly7";1;1;0,334;0,969
"-*nela_princessbrazza89";1;1;0,001;1
"-*prince_diid";1;1;0,111;1
"-*paulatina_d";1;1;0,139;1
"-*jean__miel";1;1;1;0,308
"-*x_ciana";1;1;0,494;0,978
"-*tycia22";1;1;1;0,077
"-*scolinette_delamontagne";1;1;0,003;1
"*i_0268";1;1;1;0,299
"-*ouaicestthib";1;0,596;0;1
"*i_0269";1;1;1;0
"*postComments_140";1;1;1;0
"-*ecop_francois";1;1;1;0,149
"-*thelma_ns";1;1;1;0,308
"-*rocaline_stevens";0,478;1;1;0,541
"-*chacha_mojitos";1;1;0,111;1
"-*freediv_e";1;1;1;0,308
"-*voyageur_1969";1;1;1;0,308
"-*charlotteetsonjules";1;1;1;0,308
"-*abmarcella";1;1;1;0,308
"-*erosfan";1;1;1;0,149
"-*henchozchantal";1;1;1;0,308
"-*marielauredupont02";1;1;1;0,308
"-*the_orange_machiiine";1;1;1;0,308
"-*cameleon_87";1;1;1;0,149
"-*patounettem";1;1;1;0,149
"-*lovre_made";1;1;1;0,308
"-*paska_1206";1;0;1;1
"-*david_bravo_gamma";1;1;1;0,149
"-*adrien_behadir";1;1;1;0,149
"-*marie__dp";1;1;1;0,308
"-*kiehl_christian";1;1;1;0,308
"-*urilimani";1;1;0,111;1
"*i_0270";1;1;1;0,001
"-*giacomo_wb_officiel";1;1;1;0,149
"*i_0271";1;0,342;0;1
"-*everlife_ch";1;1;0,494;0,978
"-*julie_la_houriette";1;1;0,031;1
"-*wooligan";1;1;0,024;1
"-*sarah_deillon";1;0;1;1
"*i_0272";0,702;0,067;1;1
"-*ken_koko_akakokoko";0,031;1;1;1
"*i_0273";1;1;1;0,005
"*postLikes_Comment";1;1;1;0,005
"-*_emmanra";1;1;0,111;1
"*i_0274";1;0,289;1;0
"-*lu7_grr";1;1;1;0,308
"-*perrine_tramoni";1;0;1;1
"-*leslignesdeju";1;1;1;0,023
"-*mountainstride";1;1;1;0,308
"-*vanderleymaia";1;1;1;0,308
"-*emmo_gentedai";1;1;1;0,308
"-*c_cornu69";1;1;1;0,308
"-*tom_gougler";1;0,024;0,139;1
"-*jeanbaptistecappa";1;1;1;0,308
"-*sapphicway";1;1;1;1
"-*quentin_reynardfeytis";1;1;1;0,308
"-*oliouioui";1;1;1;0,308
"-*d00amien";1;1;0,139;1
"-*afernandez_archi";1;1;1;0,308
"-*millahism";0,031;1;1;1
"-*riccardotarchini";1;1;1;0,308
"-*jeanpierrekummer";1;1;1;0,308
"-*13ls_cs";1;0;1;1
"-*lllizar_dm";1;1;0,494;0,978
"-*ybvivre";1;0;1;1
"-*muheimbernard";1;0;1;1
"-*assoul_";1;1;1;0,308
"-*sireldr";1;1;0,111;1
"-*mimout7_6";1;1;1;0,308
"-*stanislas_31";1;1;1;0,308
"-*geisinger_juliette";1;1;0,111;1
"-*maxi_brice";1;1;0,111;1
"-*safzer20";1;1;1;0,308
"-*lire_et_decrire_apprendre";1;1;1;0,308
"*i_0275";0,001;1;1;0,277
"-*diotallevilorenza";1;1;1;0,308
"-*hasan__m03";1;1;0,111;1
"-*nana_re_sources";1;1;1;0,308
"-*stuntman_123456";1;1;0,111;1
"-*driedgarbagecan";1;1;1;0,308
"-*hadiversoix";0,031;1;1;1
"-*remibanc";1;1;1;0,308
"-*mago_bkrv";0,031;1;1;1
"*i_0276";1;1;0,519;0,42
"-*moullet___";1;1;0,111;1
"-*wilrod1610";1;1;1;0,308
"-*bearclawlewis";1;1;1;0,308
"-*ar_cheo_mand";1;1;0,111;1
"-*jeandanielscheuch";1;1;1;0,308
"-*mario_tprd";1;1;1;0,308
"*i_0278";1;1;0;1
"*postComments_380";1;1;0;1
"*postDate_31-10-2025";1;1;0;1
"-*goran___gnv";1;1;0,038;1
"-*p_loria_spiderology";1;0,124;0,56;1
"-*nicolasabry";1;1;1;0,308
"-*mbarrasmoret";1;1;1;0,041
"-*atelierdenisbomer";1;1;0,01;1
"-*p___petrosyan";1;0,067;0,334;1
"-*pablo_lopezleonor";1;1;0;1
"-*alex_dwg";1;1;0;1
"-*andrea_trunfio";1;1;1;0,149
"-*ninjane_23";1;1;0,494;0,978
"-*heikem1711";1;1;1;0,308
"-*ky0u";1;1;0,494;0,978
"-*yanikuza_fujimaru";1;1;0,006;1
"-*_tinerou_";1;1;1;0,299
"-*denislopes65";1;1;0,111;1
"-*shitmean_";1;1;1;0,077
"-*basil_ym";1;1;0,111;1
"-*mario_cerni";1;1;0,001;1
"-*leonardo_s_s_n";1;1;0,494;0,978
"-*jsvalais";1;1;0,111;1
"-*mister_timothee";1;1;0,845;0,541
"*commentLikes_197";1;1;0,494;0,978
"-*enzo_vouillamoz";1;1;0,111;1
"-*krisgeneva";1;1;1;0,308
"-*astrojose9";1;1;0,111;1
"-*mercedesvansetcampersuisse";0,893;1;0,115;1
"-*mickaelrochat";1;1;1;1
"-*kaulain";1;1;0,006;1
"-*lucaa_co";1;1;1;0,308
"-*mimir_kowack";1;1;1;0,308
"-*fgtier";1;1;0,111;1
"*i_0279";1;1;0,001;1
"*postLikes_27900";1;1;0,001;1
"*postReposts_156";1;1;0,001;1
"*commentLikes_380";1;1;0,111;1
"-*albin_tnn";1;1;0;1
"-*sarahviot";1;1;0,494;0,978
"-*gag74_9";1;1;1;0,308
"-*leon_csb";1;1;1;0,308
"-*francoise__augustine";1;1;0,024;1
"-*yannick_gehrke";1;1;0,139;1
"-*luca_morges";1;1;0,494;0,978
"-*jeanloup_chemin";1;1;0,069;1
"-*ansooo";1;1;0,494;0,978
"-*ioset_bout_de_bois";1;1;1;0,308
"-*line_martin_riva";1;1;0,111;1
"-*nicolas_de_saint_germain";1;1;0,111;1
"-*samovarcervinia";1;1;0,139;1
